"feature_id_full","feature_id","feature_mz","feature_rt","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"344_651.57_2",344,651.567536436651,1.9609175,1,1,3.96773724986588e-11,1,3.96773724986588e-11,3.96773724986588e-11,0,0,10.4014570952657,0,10.4014570952657,10.4014570952657,1.86910289039159,1.86910289039159,1.86910289039159,1,1,1,0.902345988757756,0.902345988757756,0.902345988757756,0,0,0,"Fatty acids","Spingolipids","N-acyl amines",NA,NA,NA,"CCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NCC(=O)O)C=CCC=CCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C39H71NO5/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-22-24-30-34-39(44)45-36(31-27-23-21-10-8-6-4-2)32-28-25-26-29-33-37(41)40-35-38(42)43/h10,21,27,31,36H,3-9,11-20,22-26,28-30,32-35H2,1-2H3,(H,40,41)(H,42,43)","DBFQPEXKIFSARX"
"304_1377.99_1.7",304,1377.99168922165,1.7431898,1,1,5.30122612474315e-11,1,5.30122612474315e-11,5.30122612474315e-11,0,0,10.2756236704701,0,10.2756236704701,10.2756236704701,1.89488025823934,1.89488025823934,1.89488025823934,1,1,1,0.922106684120672,0.922106684120672,0.922106684120672,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[O-[1-O-Palmitoyl-2-O-[9-[[2-[[1-[(E)-9-octadecenoyloxy]-2-(oleoyloxy)propoxy]phosphonyloxy]ethyl]amino]nonanoyl]-L-glycero-3-phospho]choline]anion",NA,NA,"CCCCCCCCCCCCCCCC(=O)OCC(CO[P+](O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCNCCO[P+](O)([O-])OC(C(C)OC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C74H142N2O16P2/c1-8-11-14-17-20-23-26-29-31-34-37-40-43-48-53-58-71(78)89-68(4)74(91-73(80)60-55-49-44-41-38-35-32-30-27-24-21-18-15-12-9-2)92-94(83,84)86-64-62-75-61-56-51-46-45-50-54-59-72(79)90-69(67-88-93(81,82)87-65-63-76(5,6)7)66-85-70(77)57-52-47-42-39-36-33-28-25-22-19-16-13-10-3/h29-32,68-69,74-75H,8-28,33-67H2,1-7H3,(H-,81,82,83,84)/p+1","BQMBQQOWAVIMEE"
"298_703.51_1.7",298,703.509843326416,1.744498,1,1,5.93118887337596e-11,1,5.93118887337596e-11,5.93118887337596e-11,0,0,10.2268582460292,0,10.2268582460292,10.2268582460292,1.91227686482243,1.91227686482243,1.91227686482243,1,1,1,0.9352914158864,0.9352914158864,0.9352914158864,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306_702.51_1.7",306,702.506463463598,1.7433583,1,1,7.42743644366328e-11,1,7.42743644366328e-11,7.42743644366328e-11,0,0,10.1291610557524,0,10.1291610557524,10.1291610557524,1.92028060581311,1.92028060581311,1.92028060581311,1,1,1,0.941317143777309,0.941317143777309,0.941317143777309,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-[(Z)-hexadec-9-enoyl]oxypropan-2-yl] (Z)-heptadec-9-enoate",NA,NA,"CCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCCN",NA,NA,NA,NA,"NNOOPKUVFSASIE","nan","nan","InChI=1S/C38H72NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39)34-44-37(40)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h14-17,36H,3-13,18-35,39H2,1-2H3,(H,42,43)","WRAPIMBVEFZRSV"
"366_702.47_2.1",366,702.471025626402,2.0690472,1,1,7.93509702390338e-11,1,7.93509702390338e-11,7.93509702390338e-11,0,0,10.1004477586775,0,10.1004477586775,10.1004477586775,1.89928929310194,1.89928929310194,1.89928929310194,1,1,1,0.925459668487087,0.925459668487087,0.925459668487087,0,0,0,"Fatty acids","Fatty amides","Steroidal alkaloids","1-(12,20,23-triethyl-21-{2-ethyl-11-azatricyclo[5.3.1.0⁴,¹¹]undeca-1,3-dien-3-yl}-22-methyl-9,25-diazaheptacyclo[13.9.1.0¹,¹³.0²,¹⁰.0⁴,⁹.0¹⁹,²⁵.0²⁰,²⁴]pentacosa-2(10),18-dien-8-yl)propan-1-one",NA,NA,"CCC1CC2=C(CC3N2C(CCC3)C(=O)CC)C45C1CC6N4C(=CCC6)C7(C5C(C(C7C8=C9CCC1N9C(=C8CC)CCC1)C)CC)CC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C45H65N3O/c1-7-27-23-38-34(24-29-16-13-19-36(47(29)38)39(49)10-4)45-33(27)25-30-17-14-20-40(48(30)45)44(11-5)42(26(6)31(8-2)43(44)45)41-32(9-3)35-18-12-15-28-21-22-37(41)46(28)35/h20,26-31,33,36,42-43H,7-19,21-25H2,1-6H3","BWVTYQQQMCEFBJ"
"273_397.34_1.6",273,397.342555507475,1.6070843,1,1,1.01622488202224e-10,1,1.01622488202224e-10,1.01622488202224e-10,0,0,9.99301017569942,0,9.99301017569942,9.99301017569942,1.8616744269193,1.8616744269193,1.8616744269193,1,1,1,0.896600793767911,0.896600793767911,0.896600793767911,0,0,0,"Fatty acids","Fatty amides","N-acyl amines","octadec-9-enyl (2S)-5-oxopyrrolidine-2-carboxylate",NA,"CC(C)C[C@@H]1C[C@H]1[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C","CCCCCCCCC=CCCCCCCCCOC(=O)C1CCC(=O)N1",NA,NA,NA,NA,"WKCGCGRGKHBRNB","InChI=1S/C28H44O/c1-17(2)14-19-15-23(19)18(3)24-8-9-25-22-7-6-20-16-21(29)10-12-27(20,4)26(22)11-13-28(24,25)5/h6-7,17-19,21,23-26,29H,8-16H2,1-5H3/t18-,19-,21+,23+,24-,25+,26+,27+,28-/m1/s1","WKCGCGRGKHBRNB-FRNQZOCISA-N","InChI=1S/C23H41NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20-27-23(26)21-18-19-22(25)24-21/h9-10,21H,2-8,11-20H2,1H3,(H,24,25)","XRSMWAVRNDEPQX"
"1066_368.04_10.4",1066,368.040307426216,10.427004,1,1,1.07543085547945e-10,1,1.07543085547945e-10,1.07543085547945e-10,0,0,9.96841750721893,0,9.96841750721893,9.96841750721893,1.85860484016002,1.85860484016002,1.85860484016002,1,1,1,0.894220070019924,0.894220070019924,0.894220070019924,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353_623.54_2",353,623.536236550739,2.0080967,1,1,1.08846043289645e-10,1,1.08846043289645e-10,1.08846043289645e-10,0,0,9.96318735356552,0,9.96318735356552,9.96318735356552,1.92832966087756,1.92832966087756,1.92832966087756,1,1,1,0.947351711037479,0.947351711037479,0.947351711037479,0,0,0,"Fatty acids","Spingolipids","Sphingoid bases",NA,NA,NA,"CCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCC(C(CC=CCC=CCC=CCCCCC)O)O)O",NA,NA,NA,NA,"WWQIDHMOMSNGCJ","nan","nan","InChI=1S/C37H67NO5/c1-3-5-7-9-11-13-15-17-19-21-23-25-28-34(40)33(32-39)38-37(43)31-27-30-36(42)35(41)29-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,24-26,28,33-36,39-42H,3-11,13,15-17,19,21-23,27,29-32H2,1-2H3,(H,38,43)","MJZFGTDDWUHVID"
"1067_370.04_10.4",1067,370.037031840766,10.426466,1,1,1.39284583866583e-10,1,1.39284583866583e-10,1.39284583866583e-10,0,0,9.85609694899006,0,9.85609694899006,9.85609694899006,1.85743507313279,1.85743507313279,1.85743507313279,1,1,1,0.893311782065923,0.893311782065923,0.893311782065923,0,0,0,"Amino acids and Peptides","Small peptides","Aminoacids","2-[3-Aminobutylsulfonyl(2-sulfamoylethyl)amino]oxy-2-oxoacetic acid",NA,NA,"CC(CCS(=O)(=O)N(CCS(=O)(=O)N)OC(=O)C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H17N3O8S2/c1-6(9)2-4-21(17,18)11(3-5-20(10,15)16)19-8(14)7(12)13/h6H,2-5,9H2,1H3,(H,12,13)(H2,10,15,16)","WYAQZCARSTZBBO"
"431_627.49_2.4",431,627.494652541102,2.378653,1,1,2.5940594117202e-10,1,2.5940594117202e-10,2.5940594117202e-10,0,0,9.58602008149528,0,9.58602008149528,9.58602008149528,1.85581350202342,1.85581350202342,1.85581350202342,1,1,1,0.892051735667573,0.892051735667573,0.892051735667573,0,0,0,"Amino acids and Peptides","Guanidine alkaloids","Steroidal alkaloids","4-[2-[[4-amino-2-[[(Z)-octadec-9-enoyl]amino]pentanoyl]amino]ethyliminomethyl]-N-propylbenzamide",NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)NC(CC(C)N)C(=O)NCCN=CC1=CC=C(C=C1)C(=O)NCC[CH2+]",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H59N5O3/c1-4-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-34(42)41-33(28-30(3)37)36(44)40-27-26-38-29-31-21-23-32(24-22-31)35(43)39-25-5-2/h12-13,21-24,29-30,33H,2,4-11,14-20,25-28,37H2,1,3H3,(H2-,39,40,41,42,43,44)/p+1","DDLOPHPKQHQKOW"
"508_453.28_2.9",508,453.280539961674,2.87536,1,1,2.76268452559236e-10,1,2.76268452559236e-10,2.76268452559236e-10,0,0,9.55866870488324,0,9.55866870488324,9.55866870488324,1.89604785865553,1.89604785865553,1.89604785865553,1,1,1,0.922995380150513,0.922995380150513,0.922995380150513,0,0,0,"Amino acids and Peptides","Oligopeptides","Purine nucleosides","2-(5-{[(cyclohexylcarbamoyl)amino]methyl}-6-hydroxy-hexahydrofuro[3,2-b]furan-2-yl)-N-[(1-methyl-1H-imidazol-2-yl)methyl]acetamide",NA,NA,"CN1C=CN=C1CNC(=O)CC2CC3C(O2)C(C(O3)CNC(=O)NC4CCCCC4)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C21H33N5O5/c1-26-8-7-22-17(26)12-23-18(27)10-14-9-15-20(30-14)19(28)16(31-15)11-24-21(29)25-13-5-3-2-4-6-13/h7-8,13-16,19-20,28H,2-6,9-12H2,1H3,(H,23,27)(H2,24,25,29)","FRSPTPBCLDNCAM"
"425_655.53_2.4",425,655.526025991952,2.3513398,1,1,3.51307205548324e-10,1,3.51307205548324e-10,3.51307205548324e-10,0,0,9.45431294244315,0,9.45431294244315,9.45431294244315,1.85132011576712,1.85132011576712,1.85132011576712,1,1,1,0.888554376299502,0.888554376299502,0.888554376299502,0,0,0,"Amino acids and Peptides","Spingolipids","Sphingoid bases","beta-Aminosquamocin",NA,NA,"CCCCCCC(CCCC(C1CCC(O1)C2CCC(O2)C(CCCCCCCCCCCCC3=C(C(OC3=O)C)N)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C37H67NO7/c1-3-4-5-14-18-28(39)19-17-22-31(41)33-24-26-35(45-33)34-25-23-32(44-34)30(40)21-16-13-11-9-7-6-8-10-12-15-20-29-36(38)27(2)43-37(29)42/h27-28,30-35,39-41H,3-26,38H2,1-2H3","SICFWLZDQSOYIA"
"361_595.51_2",361,595.505430538673,2.047171,1,1,3.97286203934755e-10,1,3.97286203934755e-10,3.97286203934755e-10,0,0,9.4008965158886,0,9.4008965158886,9.4008965158886,1.85323320727862,1.85323320727862,1.85323320727862,1,1,1,0.890044438739472,0.890044438739472,0.890044438739472,0,0,0,"Fatty acids","Spingolipids","Sphingoid bases",NA,NA,NA,"CCCCCCC=CCCC=CCCC=CCCCC(C(C(CO)NC(=O)C(CCC=CCCCCCC)O)O)O",NA,NA,NA,NA,"HHNAVSFJNQDIPT","nan","nan","InChI=1S/C35H63NO5/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-23-24-26-28-32(38)34(40)31(30-37)36-35(41)33(39)29-27-25-22-12-10-8-6-4-2/h13-14,17-18,21-23,25,31-34,37-40H,3-12,15-16,19-20,24,26-30H2,1-2H3,(H,36,41)","FPELAZNLLYJSNY"
"1048_369.04_10.4",1048,369.037553235639,10.373503,1,1,4.11719103254882e-10,1,4.11719103254882e-10,4.11719103254882e-10,0,0,9.38539898181061,0,9.38539898181061,9.38539898181061,1.84920528408671,1.84920528408671,1.84920528408671,1,1,1,0.886905390179891,0.886905390179891,0.886905390179891,0,0,0,"Alkaloids","Guanidine alkaloids","Tricyclic guanidine alkaloids","6-Quinazolinesulfonamide, 1,2,3,4-tetrahydro-7-chloro-3-(diethylamino)-2,4-dioxo-",NA,"O=C(O)c1cc(O)nc(=O)n1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O","CCN(CC)N1C(=O)C2=CC(=C(C=C2NC1=O)Cl)S(=O)(=O)N",NA,NA,NA,NA,"KYOBSHFOBAOFBF","InChI=1S/C10H13N2O11P/c13-5-1-3(9(16)17)12(10(18)11-5)8-7(15)6(14)4(23-8)2-22-24(19,20)21/h1,4,6-8,14-15H,2H2,(H,16,17)(H,11,13,18)(H2,19,20,21)/t4-,6-,7-,8-/m1/s1","KYOBSHFOBAOFBF-XVFCMESISA-N","InChI=1S/C12H15ClN4O4S/c1-3-16(4-2)17-11(18)7-5-10(22(14,20)21)8(13)6-9(7)15-12(17)19/h5-6H,3-4H2,1-2H3,(H,15,19)(H2,14,20,21)","FYCRRVLNEJXJNJ"
"300_549.49_1.7",300,549.487896648898,1.7379472,1,1,5.10573028300598e-10,1,5.10573028300598e-10,5.10573028300598e-10,0,0,9.29194213110953,0,9.29194213110953,9.29194213110953,1.87684182714294,1.87684182714294,1.87684182714294,1,1,1,0.908307070620617,0.908307070620617,0.908307070620617,0,0,0,"Fatty acids","Glycerolipids","Diacylglycerols","[(2S)-1-hydroxy-3-[(E)-pentadec-9-enoyl]oxypropan-2-yl] heptadecanoate",NA,NA,"CCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCC",NA,NA,NA,NA,"MUOPIYZZODLLBT","nan","nan","InChI=1S/C35H66O5/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-35(38)40-33(31-36)32-39-34(37)29-27-25-23-21-19-16-14-12-10-8-6-4-2/h12,14,33,36H,3-11,13,15-32H2,1-2H3","AQYSJJUZJLWGJU"
"503_466.29_2.8",503,466.292903546656,2.8355427,1,1,1.68155578350593e-09,1,1.68155578350593e-09,1.68155578350593e-09,0,0,8.77428872093516,0,8.77428872093516,8.77428872093516,1.83418203897201,1.83418203897201,1.83418203897201,1,1,1,0.875136830693675,0.875136830693675,0.875136830693675,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] (Z)-heptadec-9-enoate",NA,NA,"CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23/h8-9,21,24H,2-7,10-20,23H2,1H3,(H,26,27)","LNJNONCNASQZOB"
"1064_369.04_10.4",1064,369.037705970214,10.408551,1,1,1.88624282859706e-09,1,1.88624282859706e-09,1.88624282859706e-09,0,0,8.72440239837958,0,8.72440239837958,8.72440239837958,1.82273262286458,1.82273262286458,1.82273262286458,1,1,1,0.866102947576525,0.866102947576525,0.866102947576525,0,0,0,"Alkaloids","Anthranilic acid alkaloids","Pyrroloquinoline alkaloids","1-(4-nitrophenyl)-2-oxo-5H-pyrido[3,2-b]indole-3-carbonitrile",NA,"O=C(O)c1cc(O)nc(=O)n1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O","C1=CC=C2C(=C1)C3=C(N2)C=C(C(=O)N3C4=CC=C(C=C4)[N+](=O)[O-])C#N",NA,NA,NA,NA,"KYOBSHFOBAOFBF","InChI=1S/C10H13N2O11P/c13-5-1-3(9(16)17)12(10(18)11-5)8-7(15)6(14)4(23-8)2-22-24(19,20)21/h1,4,6-8,14-15H,2H2,(H,16,17)(H,11,13,18)(H2,19,20,21)/t4-,6-,7-,8-/m1/s1","KYOBSHFOBAOFBF-XVFCMESISA-N","InChI=1S/C18H10N4O3/c19-10-11-9-16-17(14-3-1-2-4-15(14)20-16)21(18(11)23)12-5-7-13(8-6-12)22(24)25/h1-9,20H","RGQQFAFUXNUEMQ"
"1065_515.97_10.4",1065,515.971069759328,10.4285555,1,1,1.98123073502643e-09,1,1.98123073502643e-09,1.98123073502643e-09,0,0,8.70306494338449,0,8.70306494338449,8.70306494338449,1.88916225850203,1.88916225850203,1.88916225850203,1,1,1,0.917746618869248,0.917746618869248,0.917746618869248,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347_625.55_2",347,625.551465243923,1.9878836,1,1,2.32245289666366e-09,1,2.32245289666366e-09,2.32245289666366e-09,0,0,8.63405308548351,0,8.63405308548351,8.63405308548351,1.81614240064523,1.81614240064523,1.81614240064523,1,1,1,0.860877326334973,0.860877326334973,0.860877326334973,0,0,0,"Fatty acids","Spingolipids","N-acyl amines","Dipalmitoyl hydroxyproline",NA,"CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C)[C@@H](O)C[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C","CCCCCCCCCCCCCCCC(=O)N1CC(CC1C(=O)O)OC(=O)CCCCCCCCCCCCCCC",NA,NA,NA,NA,"MFUYYGOZRNTPTI","InChI=1S/C42H72O3/c1-10-11-12-13-14-15-16-17-18-19-36(44)45-35-23-24-40(7)32(38(35,4)5)22-25-41(8)33(40)21-20-30-31-28-37(2,3)26-27-39(31,6)34(43)29-42(30,41)9/h20,31-35,43H,10-19,21-29H2,1-9H3/t31-,32-,33+,34-,35-,39-,40-,41+,42+/m0/s1","MFUYYGOZRNTPTI-JSGPFSQPSA-N","InChI=1S/C37H69NO5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-35(39)38-32-33(31-34(38)37(41)42)43-36(40)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h33-34H,3-32H2,1-2H3,(H,41,42)","QZLXCFQVOCEKSX"
"368_703.47_2.1",368,703.47430757482,2.0678952,1,1,2.46339104670312e-09,1,2.46339104670312e-09,2.46339104670312e-09,0,0,8.60846664137041,0,8.60846664137041,8.60846664137041,1.84108116507395,1.84108116507395,1.84108116507395,1,1,1,0.880553230092772,0.880553230092772,0.880553230092772,0,0,0,"Amino acids and Peptides","Oligopeptides","Cyclamides","2-[[3-[[3-(2-Carboxytetradecylsulfanyl)propanoylamino]methylamino]-3-oxopropyl]sulfanylmethyl]tetradecanoic acid",NA,"C=C/C=C\CC[C@H]1O[C@H]2CC[C@@]3(C)O[C@H]4[C@@H](O)C[C@@]5(C)O[C@@H](CC/C=C(C)/C(C)=C/C(OC)OC)[C@@H](C)C[C@@H]5O[C@@H]4C[C@@H]3O[C@@H]2CC[C@@]1(C)O","CCCCCCCCCCCCC(CSCCC(=O)NCNC(=O)CCSCC(CCCCCCCCCCCC)C(=O)O)C(=O)O",NA,NA,NA,NA,"HRNWVGKQBDQUKC","InChI=1S/C41H66O9/c1-10-11-12-13-17-34-39(5,43)20-18-31-32(46-34)19-21-40(6)36(47-31)24-33-38(50-40)29(42)25-41(7)35(48-33)22-28(4)30(49-41)16-14-15-26(2)27(3)23-37(44-8)45-9/h10-12,15,23,28-38,42-43H,1,13-14,16-22,24-25H2,2-9H3/b12-11-,26-15+,27-23+/t28-,29-,30-,31+,32-,33+,34+,35-,36-,38-,39+,40+,41+/m0/s1","HRNWVGKQBDQUKC-FCSBDKPNSA-N","InChI=1S/C37H70N2O6S2/c1-3-5-7-9-11-13-15-17-19-21-23-32(36(42)43)29-46-27-25-34(40)38-31-39-35(41)26-28-47-30-33(37(44)45)24-22-20-18-16-14-12-10-8-6-4-2/h32-33H,3-31H2,1-2H3,(H,38,40)(H,39,41)(H,42,43)(H,44,45)","PISNHIUXAGUJFA"
"519_454.29_3",519,454.292952446617,2.9532733,1,1,2.58527987906376e-09,1,2.58527987906376e-09,2.58527987906376e-09,0,0,8.58749243386469,0,8.58749243386469,8.58749243386469,1.85023548117958,1.85023548117958,1.85023548117958,1,1,1,0.887708895558001,0.887708895558001,0.887708895558001,0,0,0,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-Hexadecanoyl-Sn-Glycero-3-Phosphoethanolamine",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"YVYMBNSKXOXSKW","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1","YVYMBNSKXOXSKW-HXUWFJFHSA-N","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)","YVYMBNSKXOXSKW"
"383_343.33_2.1",383,343.33187978245,2.1265388,1,1,2.86970180951585e-09,1,2.86970180951585e-09,2.86970180951585e-09,0,0,8.54216322842625,0,8.54216322842625,8.54216322842625,1.83237125380028,1.83237125380028,1.83237125380028,1,1,1,0.873711835178181,0.873711835178181,0.873711835178181,0,0,0,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","1-(Morpholin-4-yl)hexadecan-1-one","CCCCCCCCCCCCCCCCCNC(C)(C)C(=O)O",NA,"CCCCCCCCCCCCCCCC(=O)N1CCOCC1","InChI=1S/C21H43NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-22-21(2,3)20(23)24/h22H,4-19H2,1-3H3,(H,23,24)",NA,"LAGOBTRJNQPTOJ-UHFFFAOYSA-N","LAGOBTRJNQPTOJ",NA,NA,NA,"InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20(22)21-16-18-23-19-17-21/h2-19H2,1H3","CSXWLOVEZJWZMB"
"426_733.47_2.4",426,733.465376975927,2.3564086,1,1,3.72281183658174e-09,1,3.72281183658174e-09,3.72281183658174e-09,0,0,8.42912891392917,0,8.42912891392917,8.42912891392917,1.80633829179312,1.80633829179312,1.80633829179312,1,1,1,0.853068106654968,0.853068106654968,0.853068106654968,0,0,0,"Polyketides","Glycerolipids","Diacylglycerols",NA,NA,NA,"CCOC1(CCC2C(CC=C3C(C=C(CCC1O2)C)C4(CC(=O)C(CC(=O)C(CCCC(CC(=O)C4C=C3C)C)C)C(C)C)C(=O)OC)(C)O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C43H66O8/c1-11-50-42(9)20-18-38-41(8,48)19-17-31-30(7)23-34-36(45)22-27(4)13-12-14-29(6)35(44)24-32(26(2)3)37(46)25-43(34,40(47)49-10)33(31)21-28(5)15-16-39(42)51-38/h17,21,23,26-27,29,32-34,38-39,48H,11-16,18-20,22,24-25H2,1-10H3","GFUPGEBLEPCUPW"
"541_311.26_3",541,311.257911099606,3.0341265,1,1,6.4520204734464e-09,1,6.4520204734464e-09,6.4520204734464e-09,0,0,8.19030426318471,0,8.19030426318471,8.19030426318471,1.86960997694582,1.86960997694582,1.86960997694582,1,1,1,0.902737338020201,0.902737338020201,0.902737338020201,0,0,0,"Fatty acids","Glycerolipids","Monoacylglycerols","2,3-dihydroxypropyl hexadec-9-enoate","CCCCCC/C=C\CCCCCCCC(=O)OCC(CO)O","CCCCCCC/C(C)=C/[C@H](C/C=C/CCC(=O)OC)OC","CCCCCCC=CCCCCCCCC(=O)OCC(CO)O","InChI=1S/C19H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h7-8,18,20-21H,2-6,9-17H2,1H3/b8-7-",NA,"KVYUBFKSKZWZSV-FPLPWBNLSA-N","KVYUBFKSKZWZSV","MCGZBWQJEOOXGB","InChI=1S/C19H34O3/c1-5-6-7-8-10-13-17(2)16-18(21-3)14-11-9-12-15-19(20)22-4/h9,11,16,18H,5-8,10,12-15H2,1-4H3/b11-9+,17-16+/t18-/m0/s1","MCGZBWQJEOOXGB-AQPHEHPBSA-N","InChI=1S/C19H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h7-8,18,20-21H,2-6,9-17H2,1H3","KVYUBFKSKZWZSV"
"1055_311.12_10.4",1055,311.122309761845,10.370391,1,1,7.69167129988091e-09,1,7.69167129988091e-09,7.69167129988091e-09,0,0,8.11397928341667,0,8.11397928341667,8.11397928341667,1.84418391021732,1.84418391021732,1.84418391021732,1,1,1,0.882982534904067,0.882982534904067,0.882982534904067,0,0,0,"Amino acids and Peptides","Small peptides","Aminoacids","Glycylglycyl-L-argininal",NA,"COc1c(OC[C@H](O)C(C)(C)O)cc2oc(=O)ccc2c1O","C(CC(C=O)NCC(=O)NC(=O)CN)CN=C(N)N",NA,NA,NA,NA,"MBNLVIXQRQMLBE","InChI=1S/C15H18O7/c1-15(2,19)11(16)7-21-10-6-9-8(4-5-12(17)22-9)13(18)14(10)20-3/h4-6,11,16,18-19H,7H2,1-3H3/t11-/m0/s1","MBNLVIXQRQMLBE-NSHDSACASA-N","InChI=1S/C10H20N6O3/c11-4-8(18)16-9(19)5-15-7(6-17)2-1-3-14-10(12)13/h6-7,15H,1-5,11H2,(H4,12,13,14)(H,16,18,19)","MWPHMDRPLCNSIK"
