"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"539_292.23_6.2",539,292.225447409501,6.1744094,"C16H31NO2"
"54_715.9_0.5",54,715.895396824207,0.51132685,NA
"542_446.25_6.2",542,446.25378730965,6.162129,"C25H32O6"
"543_415.21_6.2",543,415.211529343612,6.1612706,"C24H32O7"
"544_460.27_6.2",544,460.269397460383,6.1612706,"C26H34O6"
"545_453.17_6.2",545,453.167560907327,6.1613874,"C25H17N5O3"
"546_437.19_6.2",546,437.193516303401,6.1617937,"C22H26N6O5"
"547_432.24_6.2",547,432.238239505542,6.1621585,"C24H30O6"
"548_281.14_6.2",548,281.138326290831,6.1615686,"C13H23ClN2O"
"55_189.03_0.5",55,189.032263364549,0.5159447,NA
"552_294.24_6.2",552,294.242728090729,6.2302003,"C18H28O2"
"553_334.24_6.2",553,334.235108052676,6.2303987,"C15H33N3O6"
"555_252.23_6.2",555,252.232196606374,6.2477927,"C16H26O"
"556_292.23_6.2",556,292.225269607669,6.2495747,"C18H26O2"
"557_298.27_6.3",557,298.273973241261,6.257521,"C18H32O2"
"56_146.17_0.5",56,146.165214138485,0.5189834,"C7H16N2"
"564_290.21_6.3",564,290.209013184855,6.3370147,NA
"565_268.23_6.3",565,268.22711146956,6.3365884,"C16H26O2"
"568_296.26_6.4",568,296.258368876896,6.3632283,"C18H30O2"
"57_669.9_0.5",57,669.904435209645,0.5218612,NA
"570_415.21_6.4",570,415.211522734084,6.3734756,"C17H32N6O5S"
"571_460.27_6.4",571,460.269431616141,6.372672,"C26H34O6"
"576_298.27_6.4",576,298.273995799937,6.402541,"C18H32O2"
"577_316.28_6.4",577,316.284533597371,6.4034486,"C18H34O3"
"578_355.3_6.4",578,355.295498054367,6.418195,"C20H35NO3"
"58_161.18_0.5",58,161.184083333612,0.5224031,NA
"580_292.23_6.4",580,292.227044678985,6.4174333,"C18H26O2"
"581_332.22_6.4",581,332.219507927998,6.418396,NA
"582_432.25_6.4",582,432.25122691838,6.4199104,NA
"583_387.19_6.4",583,387.19323069987,6.4217615,"C21H32O4"
"587_459.26_6.5",587,459.257569052969,6.475516,"C25H29F2N3O2"
"588_295.12_6.5",588,295.117665732029,6.474141,"C15H20O7"
"589_397.2_6.5",589,397.200989603338,6.4746227,"C24H30O6"
"59_423.06_0.5",59,423.062603750371,0.52195656,"C19H13F5O4"
"590_446.25_6.5",590,446.253715879025,6.4746184,"C25H32O6"
"591_458.25_6.5",591,458.254135205729,6.4746227,"C26H32O6"
"592_155_6.5",592,155.002821495603,6.476029,"C6H6ClF"
"593_462.25_6.5",593,462.248392525593,6.4760194,"C25H32O7"
"594_514.13_6.5",594,514.128716834686,6.475101,NA
"595_281.14_6.5",595,281.13836933135,6.475101,"C15H22O6"
"596_437.19_6.5",596,437.193155969376,6.475098,"C22H26N6O5"
"597_415.21_6.5",597,415.211865958556,6.475101,"C24H32O7"
"598_453.17_6.5",598,453.167640678823,6.475098,NA
"599_460.27_6.5",599,460.26933690589,6.475098,"C26H34O6"
"60_668.9_0.5",60,668.902329677413,0.52195656,NA
"600_502.28_6.5",600,502.279946642778,6.475098,"C28H36O7"
"601_476.26_6.5",601,476.264179545268,6.475064,"C26H34O7"
"602_135.08_6.5",602,135.080482705277,6.475101,"C9H12O2"
"603_846.44_6.5",603,846.442765851628,6.475101,"C46H65NO12"
"604_432.24_6.5",604,432.238378227809,6.475577,"C24H30O6"
"605_867.37_6.5",605,867.371816238124,6.4748735,NA
"606_851.4_6.5",606,851.398054941636,6.475101,"C48H60O12"
"607_483.25_6.5",607,483.249051023332,6.475577,"C28H32N6O3"
"608_268.23_6.5",608,268.227120491349,6.4866247,"C16H26O2"
"61_670.9_0.5",61,670.897663425499,0.52195656,NA
"610_294.24_6.5",610,294.242730603488,6.5301886,"C18H28O2"
"611_334.24_6.5",611,334.235109114493,6.531458,"C16H29N7O2"
"614_432.24_6.5",614,432.238311011487,6.494963,"C24H30O6"
"615_460.27_6.5",615,460.269337145493,6.480669,"C26H34O6"
"617_160.18_6.5",617,160.180851728964,6.547663,"C8H18N2"
"618_332.22_6.6",618,332.219448375492,6.560823,NA
"619_310.24_6.6",619,310.237506173614,6.5583463,"C18H28O3"
"62_314.85_0.5",62,314.849761754947,0.52745515,NA
"620_453.17_6.6",620,453.167454087942,6.569962,"C21H25NO7S"
"622_437.19_6.6",622,437.193463292284,6.593208,"C22H26N6O5"
"623_415.21_6.6",623,415.211465816603,6.593625,"C24H32O7"
"626_278.25_6.7",626,278.247888640886,6.704781,"C18H28O"
"627_290.21_6.6",627,290.208979068125,6.638153,"C16H27N4O2"
"628_268.23_6.6",628,268.227102763644,6.6388483,"C16H26O2"
"63_160.18_0.5",63,160.180876437604,0.5254196,"C8H18N2"
"635_310.24_6.7",635,310.23748368721,6.72865,"C18H28O3"
"636_332.22_6.7",636,332.219453318548,6.729878,NA
"638_432.24_6.8",638,432.23816995749,6.768505,"C22H36ClN3O2"
"64_372.94_0.5",64,372.939492046681,0.52666676,NA
"640_460.27_6.8",640,460.269439514216,6.7681794,"C26H34O6"
"642_437.19_6.8",642,437.193533274033,6.7681794,"C22H26N6O5"
"643_415.21_6.8",643,415.211491800623,6.769128,"C24H32O7"
"65_257.02_0.5",65,257.019658276116,0.5280066,NA
"651_280.26_6.8",651,280.263479224281,6.81771,"C18H30O"
"652_270.24_6.9",652,270.242760235509,6.867061,"C16H28O2"
"653_252.23_6.9",653,252.232191354467,6.8777027,"C16H26O"
"654_292.22_6.9",654,292.224683858052,6.868029,NA
"655_316.22_6.9",655,316.224619374457,6.8837504,NA
"656_294.24_6.9",656,294.242731733051,6.882709,"C18H28O2"
"659_415.21_6.9",659,415.211493834491,6.8744245,"C22H33ClN2O2"
"66_272.99_0.5",66,272.993558407516,0.52885956,NA
"662_270.24_6.9",662,270.242764430497,6.878293,"C16H31NO2"
"663_292.22_6.9",663,292.224929703313,6.9107447,"C18H26O2"
"664_452.28_6.9",664,452.277254677349,6.949969,"C21H42NO7P"
"667_334.24_7",667,334.235073038669,7.0008445,NA
"669_343.33_7",669,343.331831665712,6.986306,"C20H39NO2"
"67_382.84_0.5",67,382.837311988929,0.53059155,NA
"670_263.24_7",670,263.236987594815,6.986966,"C18H30O"
"671_280.26_7",671,280.263508482156,6.986966,"C18H30O"
"673_320.26_7",673,320.255903345965,6.987164,NA
"677_334.24_7",677,334.23508185863,7.02298,NA
"679_294.24_7.1",679,294.24274944536,7.064968,"C18H28O2"
"68_174.16_0.5",68,174.160192514002,0.5326211,"C8H19N3O"
"683_334.24_7.1",683,334.235087347739,7.050813,NA
"684_263.24_7.1",684,263.236993228459,7.146596,"C18H30O"
"686_280.26_7.1",686,280.263525385467,7.132053,"C18H30O"
"687_320.26_7.1",687,320.255909612374,7.132053,NA
"69_236.91_0.5",69,236.906953404952,0.53533465,NA
"695_343.33_7.2",695,343.331833746702,7.2212334,"C20H39NO2"
"696_280.26_7.2",696,280.263527926809,7.221622,"C18H30O"
"697_263.24_7.2",697,263.23699518656,7.2241635,"C18H30O"
"699_320.26_7.2",699,320.255908743553,7.244907,NA
"70_320.87_0.5",70,320.868319256951,0.53618646,NA
"702_296.26_7.3",702,296.258388983062,7.285304,"C18H30O2"
"703_341.32_7.3",703,341.31621099058,7.3233814,"C20H37NO2"
"71_413.03_0.5",71,413.033749380603,0.54274243,"C15H13ClF6O3"
"710_279.23_7.3",710,279.231924628576,7.337693,"C18H30O2"
"711_296.26_7.3",711,296.25840142922,7.338984,"C18H30O2"
"712_318.24_7.3",712,318.240291212385,7.338984,NA
"713_341.32_7.3",713,341.316207046257,7.338984,"C20H37NO2"
"715_280.26_7.4",715,280.263527406579,7.36664,"C18H30O"
"72_660.87_0.5",72,660.868715920385,0.5418135,"C21H12Cl6N6O4"
"723_296.26_7.5",723,296.258420057959,7.4976473,"C18H30O2"
"726_296.26_7.5",726,296.258417483794,7.5023413,"C18H30O2"
"727_318.24_7.5",727,318.240290517039,7.5023413,NA
"728_341.32_7.5",728,341.316211375438,7.5023413,"C20H37NO2"
"729_334.21_7.5",729,334.214142450641,7.503969,"C18H24N2O3"
"73_246.99_0.5",73,246.990733869262,0.54983115,NA
