"sirius_smiles"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_ConfidenceScoreExact"	"sirius_ConfidenceScoreApproximate"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScoreNormalized"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_precursorFormula"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_retentionTimeInMinutes"	"sirius_formulaId"	"sirius_alignedFeatureId"	"sirius_compoundId"	"sirius_mappingFeatureId"	"sirius_overallFeatureQuality"	"sirius_chebiid"	"sirius_chebiasciiname"	"feature_id"
"CCCCCCCCCCCCNCC(CO)O"	1	1	"0.016"	"0.016"	-205.615	1	0.5	46.617	"C15H33NO2"	"[M + H]+"	"C15H34NO2+"	"VWGWFMQZURGKKK"	"InChI=1S/C15H33NO2/c1-2-3-4-5-6-7-8-9-10-11-12-16-13-15(18)14-17/h15-18H,2-14H2,1H3"	"(2S)-3-(Dodecylamino)-1,2-propanediol"	4.1	"98095013;98095014;102496"	"NORMAN:(NS00042384);PUBCHEM:(98095013 98095014 102496);DSSTox:(DTXSID70862430)"	137439215618	260.258	317	5.289	836961205881861760	836961017628907136	836961017628907136	443	NA	NA	NA	443
"CCCCCCCCCCCCNCCO"	1	2	"0.852"	"0.852"	-32.746	0.252	0.5	28.016	"C14H31NO"	"[M + H]+"	"C14H32NO+"	"HCYSJBICYOIBLS"	"InChI=1S/C14H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-15-13-14-16/h15-16H,2-14H2,1H3"	"2-(Dodecylamino)ethanol"	4.7	"101936510;85512"	"NORMAN:(NS00052555);PUBCHEM:(101936510 85512);DSSTox:(DTXSID00174775 DTXSID50877663);PUBMED:(null)"	137439215682	230.248	345	5.747	836961193038901376	836961019147245440	836961019147245440	487	NA	NA	NA	487
"CCCCCCCCCCCCOCCOCCOCCO"	1	1	"0.016"	"0.016"	-258.463	1	1	44.394	"C18H38O4"	"[M + H]+"	"C18H39O4+"	"FKMHSNTVILORFA"	"InChI=1S/C18H38O4/c1-2-3-4-5-6-7-8-9-10-11-13-20-15-17-22-18-16-21-14-12-19/h19H,2-18H2,1H3"	NA	4.413	"131668279;76458"	"PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00013815);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(76458);PUBCHEM:(131668279 76458);DSSTox:(DTXSID6058631);PUBMED:(null)"	137523101766	319.284	522	8.699	836961246902159872	836961031306534144	836961031306534144	834	NA	NA	NA	834
"CCCCCCCCCCNC(=O)NCCCCCC"	1	3	"0.051"	"0.051"	-130.397	0.028	0.229	19.229	"C17H36N2O"	"[M + H]+"	"C17H37N2O+"	"UCZOSVSZNWNPNK"	"InChI=1S/C17H36N2O/c1-3-5-7-9-10-11-12-14-16-19-17(20)18-15-13-8-6-4-2/h3-16H2,1-2H3,(H2,18,19,20)"	"1-Decyl-3-hexylurea"	6.2	"72190978"	"PUBCHEM:(72190978)"	2	285.288	559	9.318	836961301713329024	836961034271907328	836961034271907328	919	NA	NA	NA	919
"CCCCCCCCCCNCCC(OCC)OCC"	1	1	"0.025"	"0.025"	-166.886	0.996	0.5	57.325	"C17H37NO2"	"[M + H]+"	"C17H38NO2+"	"HWOSTCHVUKMEBP"	"InChI=1S/C17H37NO2/c1-4-7-8-9-10-11-12-13-15-18-16-14-17(19-5-2)20-6-3/h17-18H,4-16H2,1-3H3"	"N-(3,3-diethoxypropyl)decan-1-amine"	5.3	"81093302"	"PUBCHEM:(81093302)"	2	288.29	346	5.769	836961210902444160	836961019214354304	836961019214354304	489	NA	NA	NA	489
"CCCCCCCCCCNCCO"	1	2	"0.695"	"0.695"	-62.721	0.013	0.5	32.379	"C12H27NO"	"[M + H]+"	"C12H28NO+"	"PJNIZPXBKOEEGD"	"InChI=1S/C12H27NO/c1-2-3-4-5-6-7-8-9-10-13-11-12-14/h13-14H,2-12H2,1H3"	"2-(Decylamino)ethanol"	3.6	"4060908"	"PUBCHEM:(4060908);DSSTox:(DTXSID00398898 DTXSID40789746);PUBMED:(null)"	137438953538	202.217	291	4.848	836961180774755712	836961016928458368	836961016924264064	422	NA	NA	NA	422
"CCCCCCCCN(CCO)CCOCCO"	1	1	"0.927"	"0.927"	-30.886	0.616	0.5	41.332	"C14H31NO3"	"[M + H]+"	"C14H32NO3+"	"CHGRVRCHXOZULD"	"InChI=1S/C14H31NO3/c1-2-3-4-5-6-7-8-15(9-11-16)10-13-18-14-12-17/h16-17H,2-14H2,1H3"	"PEG-3 caprylamine"	2.2	"13802587"	"PUBCHEM:(13802587);DSSTox:(DTXSID10152483)"	137438953474	262.238	235	3.915	836961176442039296	836961015305262464	836961015305262464	375	NA	NA	NA	375
"CCCCCCCCNC(CO)(CO)CO"	1	1	"0.778"	"0.778"	-61.161	0.719	0.5	55.827	"C12H27NO3"	"[M + H]+"	"C12H28NO3+"	"AFJDKYQZVDGXBX"	"InChI=1S/C12H27NO3/c1-2-3-4-5-6-7-8-13-12(9-14,10-15)11-16/h13-16H,2-11H2,1H3"	"2-(Hydroxymethyl)-2-(octylamino)propane-1,3-diol"	1	"1937568"	"PUBCHEM:(1937568);DSSTox:(DTXSID80365684);PUBMED:(null)"	137438953538	234.206	236	3.928	836961176928578560	836961015343011200	836961015343011200	376	NA	NA	NA	376
"CCCCCCCCNP(=O)(N1CC1)N2CC2"	1	1	"0.024"	"0.024"	-191.52	0.566	0.002	42.171	"C12H26N3OP"	"[M + H3N + H]+"	"C12H30N4OP+"	"WRSYKVMDTDDMCD"	"InChI=1S/C12H26N3OP/c1-2-3-4-5-6-7-8-13-17(16,14-9-10-14)15-11-12-15/h2-12H2,1H3,(H,13,16)"	"Phosphinic amide, P,P-bis(1-aziridinyl)-N-octyl-"	2.6	"200716"	"PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(200716);DSSTox:(DTXSID70180525)"	137506062338	277.216	374	6.229	836961208503302016	836961021487667328	836961021487667328	554	NA	NA	NA	554
"CCCCCCCOC1COC(C(C(C1O)O)O)CO"	1	1	"0.087"	"0.087"	-140.18	0.946	0.469	82.966	"C14H28O6"	"[M + H3N + H]+"	"C14H32NO6+"	"WXAPBESCSQWOGD"	"InChI=1S/C14H28O6/c1-2-3-4-5-6-7-19-11-9-20-10(8-15)12(16)14(18)13(11)17/h10-18H,2-9H2,1H3"	"(6r)-1,6-Anhydro-2-O-Heptyl-6-(Hydroxymethyl)-D-Galactitol"	0.7	"121231458"	"PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(121231458)"	16777218	310.222	59	0.979	836961300882856832	836961007877149312	836961007877149312	166	NA	NA	NA	166
"CCCCCCOC(=O)C#CC#CC(=O)OCCCCCC"	1	3	"0.103"	"0.103"	-102.811	0.184	0.333	82.101	"C18H26O4"	"[M + H3N + H]+"	"C18H30NO4+"	"SRDXRZKHGSGVBF"	"InChI=1S/C18H26O4/c1-3-5-7-11-15-21-17(19)13-9-10-14-18(20)22-16-12-8-6-4-2/h3-8,11-12,15-16H2,1-2H3"	"Dihexyl hexa-2,4-diynedioate"	5.9	"87458355"	"PUBCHEM:(87458355)"	2	324.217	473	7.886	8.36961260865e+17	836961029280685056	836961029280685056	776	NA	NA	NA	776
"CCCCCCOC(=O)C#CC#CC(=O)OCCCCCC"	1	3	"0.103"	"0.103"	-102.854	0.178	0.333	82.103	"C18H26O4"	"[M + H3N + H]+"	"C18H30NO4+"	"SRDXRZKHGSGVBF"	"InChI=1S/C18H26O4/c1-3-5-7-11-15-21-17(19)13-9-10-14-18(20)22-16-12-8-6-4-2/h3-8,11-12,15-16H2,1-2H3"	"Dihexyl hexa-2,4-diynedioate"	5.9	"87458355"	"PUBCHEM:(87458355)"	2	324.217	473	7.881	836961248890260352	836961029142273024	836961029142273024	772	NA	NA	NA	772
"CCCCCCOC(=O)CC(C(=O)OCCCCCC)S(=O)(=O)O"	1	1	"0.588"	"0.588"	-121.686	0.968	0.186	158.65	"C16H30O7S"	"[M + H3N + H]+"	"C16H34NO7S+"	"SOSQXPIKTBUEKF"	"InChI=1S/C16H30O7S/c1-3-5-7-9-11-22-15(17)13-14(24(19,20)21)16(18)23-12-10-8-6-4-2/h14H,3-13H2,1-2H3,(H,19,20,21)"	"Dihexyl sulfosuccinate"	3.6	"4356368;40472422;40472423;82160;24884335"	"NORMAN:(NS00013584 NS00082699);MESH:(82160);PUBCHEM:(4356368 40472422 40472423 82160 24884335);DSSTox:(DTXSID3042392);PUBMED:(null)"	137439215686	384.204	559	9.317	836961273481467136	836961033995083264	836961033990888960	911	NA	NA	NA	911
"CCCCCCOC(=O)CCC(=O)CN"	1	1	"0.084"	"0.084"	-245.381	0.996	0.333	89.54	"C11H21NO3"	"[M + H3N + H]+"	"C11H25N2O3+"	"RYQOILLJDKPETL"	"InChI=1S/C11H21NO3/c1-2-3-4-5-8-15-11(14)7-6-10(13)9-12/h2-9,12H2,1H3"	"(5-Hexoxy-2,5-dioxopentyl)azanium"	1.1	"6433083;36688256"	"PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00003888);HMDB:(HMDB0253144);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(6433082 6433083);CHEBI:(134892);MESH:(6433083);PUBCHEM:(6433083 36688256);DSSTox:(DTXSID40161487 DTXSID80161486);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)"	137560850542	233.186	170	2.832	836961173208230528	836961012125979648	836961012125979648	285	NA	"CHEBI:134892"	"5-aminolevulinic acid hexyl ester"	285
"CCCCNC(=O)N(O)S(=O)(=O)C1=CC=C(C=C1)C"	1	1	"0.026"	"0.055"	-275.643	1	0.333	104.629	"C12H18N2O4S"	"[M + H3N + H]+"	"C12H22N3O4S+"	"LOAJTKOXLBEAIX"	"InChI=1S/C12H18N2O4S/c1-3-4-9-13-12(15)14(16)19(17,18)11-7-5-10(2)6-8-11/h5-8,16H,3-4,9H2,1-2H3,(H,13,15)"	"3-Butyl-1-hydroxy-1-(4-methylphenyl)sulfonylurea"	1.8	"22389998"	"PUBCHEMANNOTATIONBIO;HMDB:(HMDB0257604);BloodExposome:(22389998);PUBCHEM:(22389998);PUBMED"	20971594	304.132	92	1.539	836961162793772672	836961009051554560	836961009051554560	198	NA	NA	NA	198
"CCCCO[SiH](CCC(OCC1CO1)OCC2CO2)OCCCC"	1	2	"0.011"	"0.011"	-190.206	0.366	0.5	58.142	"C17H34O6Si"	"[M + H]+"	"C17H35O6Si+"	"OGUIKDZTPRLCOR"	"InChI=1S/C17H34O6Si/c1-3-5-8-22-24(23-9-6-4-2)10-7-17(20-13-15-11-18-15)21-14-16-12-19-16/h15-17,24H,3-14H2,1-2H3"	"3,3-Bis(oxiran-2-ylmethoxy)propyl-dibutoxysilane"	2.73	"123217193"	"PUBCHEM:(123217193)"	2	363.22	477	7.949	836961265701032704	836961029351988224	836961029347793920	778	NA	NA	NA	778
"CCCCS(=C)CC"	1	1	"0.118"	"0.118"	-56.652	1	1	12.973	"C7H16S"	"[M + H]+"	"C7H17S+"	"HNIYZLGNSOKWFJ"	"InChI=1S/C7H16S/c1-4-6-7-8(3)5-2/h3-7H2,1-2H3"	"Butyl-ethyl-methylidene-lambda4-sulfane"	3.2	"123414525"	"PUBCHEM:(123414525)"	2	133.105	64	1.069	836961171245296000	836961008133001856	836961008133001856	173	NA	NA	NA	173
"CCCNC(CC(N)(N)F)(F)F"	1	1	"0.029"	"0.029"	-96.28	0.999	0.999	18.205	"C6H14F3N3"	"[M + K]+"	"C6H14F3KN3+"	"NLKVTFIRFAXIAP"	"InChI=1S/C6H14F3N3/c1-2-3-12-5(7,8)4-6(9,10)11/h12H,2-4,10-11H2,1H3"	"1,3,3-trifluoro-3-N-propylpropane-1,1,3-triamine"	0.4	"141261126"	"PUBCHEM:(141261126)"	2	224.076	24	0.407	836961146066887424	836960998989418496	836960998981029888	2	NA	NA	NA	2
"CCCNCCC(=N)C"	1	1	"0.288"	"0.288"	-34.604	1	0.5	34.073	"C7H16N2"	"[M + H3N + H]+"	"C7H20N3+"	"SYHYEHLVWQUVFG"	"InChI=1S/C7H16N2/c1-3-5-9-6-4-7(2)8/h8-9H,3-6H2,1-2H3"	"3-imino-N-propylbutan-1-amine"	0.4	"123824086"	"PUBCHEM:(123824086)"	2	146.165	40	0.66	836961332860232192	836961006358811136	836961006358811136	142	NA	NA	NA	142
"CCCOC(C)(OCCCCCCCCCCCCCCCCCC(=O)O)[Si](OCC)(OCC)OCC"	1	1	"0.052"	"0.052"	-229.557	0.638	0.5	73.915	"C29H60O7Si"	"[M - H2O + H]+"	"C29H59O6Si+"	"QGMZTYHHUNWOGA"	"InChI=1S/C29H60O7Si/c1-6-26-32-29(5,37(34-7-2,35-8-3)36-9-4)33-27-24-22-20-18-16-14-12-10-11-13-15-17-19-21-23-25-28(30)31/h6-27H2,1-5H3,(H,30,31)"	"18-(1-Propoxy-1-triethoxysilylethoxy)octadecanoic acid"	9.234	"91272001"	"PUBCHEM:(91272001)"	2	531.408	695	11.59	836961304997469184	836961040831799552	836961040831799552	1106	NA	NA	NA	1106
"CCCOC(CCCO)OCCC"	1	1	"0.027"	"0.027"	-89.781	1	1	22.036	"C10H22O3"	"[M + H]+"	"C10H23O3+"	"ATISPEQAIBNKMD"	"InChI=1S/C10H22O3/c1-3-8-12-10(6-5-7-11)13-9-4-2/h10-11H,3-9H2,1-2H3"	"4,4-Dipropoxybutan-1-ol"	1.9	"53857504"	"PUBCHEM:(53857504)"	2	191.164	303	5.053	836961211200239744	836961017297557120	836961017297557120	433	NA	NA	NA	433
"CCCOC(OCCC)OCCC"	1	1	"0.020"	"0.020"	-103.688	1	1	18.004	"C10H22O3"	"[M + H]+"	"C10H23O3+"	"RWNXXQFJBALKAX"	"InChI=1S/C10H22O3/c1-4-7-11-10(12-8-5-2)13-9-6-3/h10H,4-9H2,1-3H3"	"Tripropyl orthoformate"	2.7	"69311"	"NORMAN:(NS00003583);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(69311);DSSTox:(DTXSID4044450);PUBMED:(null)"	137506324546	191.164	286	4.76	836961229541933312	836961016651634176	836961016651634176	414	NA	NA	NA	414
"CCNC(=NCCN1C(=O)CNC1=O)N2CCN(CC2)S(=O)(=O)CCOC(C)C"	1	2	"0.061"	"0.061"	-235.649	0.233	0.333	114.944	"C17H32N6O5S"	"[M - H2O + H]+"	"C17H31N6O4S+"	"OTGHQZRQHSLCBD"	"InChI=1S/C17H32N6O5S/c1-4-18-16(19-5-6-23-15(24)13-20-17(23)25)21-7-9-22(10-8-21)29(26,27)12-11-28-14(2)3/h14H,4-13H2,1-3H3,(H,18,19)(H,20,25)"	"N'-[2-(2,5-dioxoimidazolidin-1-yl)ethyl]-N-ethyl-4-(2-propan-2-yloxyethylsulfonyl)piperazine-1-carboximidamide"	-1.3	"109567289"	"PUBCHEM:(109567289)"	2	415.211	357	5.942	836961218125036288	836961020057409536	836961020057409536	513	NA	NA	NA	513
"CCNC(=NCCN1C(=O)CNC1=O)N2CCN(CC2)S(=O)(=O)CCOC(C)C"	1	2	"0.065"	"0.065"	-227.728	0.231	0.333	105.661	"C17H32N6O5S"	"[M - H2O + H]+"	"C17H31N6O4S+"	"OTGHQZRQHSLCBD"	"InChI=1S/C17H32N6O5S/c1-4-18-16(19-5-6-23-15(24)13-20-17(23)25)21-7-9-22(10-8-21)29(26,27)12-11-28-14(2)3/h14H,4-13H2,1-3H3,(H,18,19)(H,20,25)"	"N'-[2-(2,5-dioxoimidazolidin-1-yl)ethyl]-N-ethyl-4-(2-propan-2-yloxyethylsulfonyl)piperazine-1-carboximidamide"	-1.3	"109567289"	"PUBCHEM:(109567289)"	2	415.212	382	6.372	836961253634018816	836961022037121152	836961022037121152	570	NA	NA	NA	570
"CCO[Si](C)(CCCC#N)OCC"	1	3	"0.049"	"0.049"	-85.058	0.141	0.179	5.304	"C9H19NO2Si"	"[M + H]+"	"C9H20NO2Si+"	"PPDNYHIVHCJXAM"	"InChI=1S/C9H19NO2Si/c1-4-11-13(3,12-5-2)9-7-6-8-10/h4-7,9H2,1-3H3"	"Butanenitrile, 4-(diethoxymethylsilyl)-"	2.913	"70603"	"NORMAN:(NS00042732);PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(70603);DSSTox:(DTXSID80910092)"	137506324482	202.126	223	3.714	836961210432681984	836961014650951040	836961014650951040	356	NA	NA	NA	356
"CCO[Si](CCCN1CCN=C1)(OCC)OCC"	1	2	"0.014"	"0.014"	-186.549	0.206	0.898	105.882	"C12H26N2O3Si"	"[M + K]+"	"C12H26KN2O3Si+"	"WBUSESIMOZDSHU"	"InChI=1S/C12H26N2O3Si/c1-4-15-18(16-5-2,17-6-3)11-7-9-14-10-8-13-12-14/h12H,4-11H2,1-3H3"	"1H-Imidazole, 4,5-dihydro-1-[3-(triethoxysilyl)propyl]-"	2.394	"67231415;93933"	"NORMAN:(NS00054225);PUBCHEMANNOTATIONSAFETYANDTOXIC;BloodExposome:(93933);PUBCHEM:(67231415 93933);DSSTox:(DTXSID3069223);PUBMED"	137510518850	313.133	383	6.391	836961225045638784	836961022171338880	836961022171338880	574	NA	NA	NA	574
"CCOC(=O)C(C1(CCCC1)OCC)N"	1	1	"0.106"	"0.106"	-156.465	0.994	0.333	93.418	"C11H21NO3"	"[M + H3N + H]+"	"C11H25N2O3+"	"ILSJPTXNHKTIDD"	"InChI=1S/C11H21NO3/c1-3-14-10(13)9(12)11(15-4-2)7-5-6-8-11/h9H,3-8,12H2,1-2H3"	"Ethyl 2-amino-2-(1-ethoxycyclopentyl)acetate"	0.9	"95975796;95975797;71756120"	"SUPERNATURAL:(SN0148957);PUBCHEM:(95975796 95975797 71756120)"	1048578	233.186	106	1.772	836961156733003008	836961009764586240	836961009764586240	218	NA	NA	NA	218
"CCOC(=O)C(COC)NC1CC1"	1	1	"0.028"	"0.028"	-342.204	0.413	0.482	16.736	"C9H17NO3"	"[M + Na]+"	"C9H17NNaO3+"	"VOOJKEYWUQROJS"	"InChI=1S/C9H17NO3/c1-3-13-9(11)8(6-12-2)10-7-4-5-7/h7-8,10H,3-6H2,1-2H3"	"ethyl N-cyclopropyl-O-methylserinate"	0.5	"94053244;94053247;61936552"	"SUPERNATURAL:(SN0395906);PUBCHEM:(94053244 94053247 61936552)"	1048578	210.11	170	2.832	836961194980864384	836961012159534080	836961012159534080	286	NA	NA	NA	286
"CCOC(=O)C1=C(OC2=C1C=C(C=C2)OCC3=C(C(=C(C(=C3F)F)F)F)F)C"	1	5	"0.043"	"0.043"	-243.075	0.012	0.028	37.389	"C19H13F5O4"	"[M + Na]+"	"C19H13F5NaO4+"	"JSCMVZSUGJERHW"	"InChI=1S/C19H13F5O4/c1-3-26-19(25)13-8(2)28-12-5-4-9(6-10(12)13)27-7-11-14(20)16(22)18(24)17(23)15(11)21/h4-6H,3,7H2,1-2H3"	"ethyl 2-methyl-5-[(2,3,4,5,6-pentafluorophenyl)methoxy]-1-benzofuran-3-carboxylate"	4.9	"1906772"	"COCONUT:(CNP0255663);PUBCHEM:(1906772)"	2097154	423.063	31	0.522	836961156510704896	836961002571354240	836961002567159936	59	NA	NA	NA	59
"CCOC(=O)C1=CC=CC=C1C(=O)O"	1	5	"0.723"	"0.723"	-33.865	0.057	0.076	22.826	"C10H10O4"	"[M - H2O + H]+"	"C10H9O3+"	"YWWHKOHZGJFMIE"	"InChI=1S/C10H10O4/c1-2-14-10(13)8-6-4-3-5-7(8)9(11)12/h3-6H,2H2,1H3,(H,11,12)"	"2-(ethoxycarbonyl)benzoic acid"	1.635	"21894230;71750793;75318;138396076"	"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002120);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(75318);SUPERNATURAL:(SN0462468);MESH:(75318);LotusExpanded;FooDB:(FDB022852);PUBCHEM:(21894230 71750793 75318 138396076);GNPS:(CCMSLIB00000579450);COCONUT:(CNP0017360);NORMAN:(NS00010914);CHEBI:(70973);DSSTox:(DTXSID3052696 DTXSID30858132 DTXSID50892730);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)"	146690805870	177.055	344	5.734	836961212005546112	836961019013027712	836961019008833408	483	NA	"CHEBI:70973"	"monoethyl phthalate"	483
"CCOC(=O)C1CN(CCC1O)C"	1	1	"0.131"	"0.141"	-160.752	1	1	60.778	"C9H17NO3"	"[M + Na]+"	"C9H17NNaO3+"	"QMOQPVUFPHQBEA"	"InChI=1S/C9H17NO3/c1-3-13-9(12)7-6-10(2)5-4-8(7)11/h7-8,11H,3-6H2,1-2H3"	"Ethyl 4-hydroxy-1-methylpiperidine-3-carboxylate"	0.6	"216768"	"PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);LotusExpanded;PUBCHEM:(216768);DSSTox:(DTXSID20958711)"	146095996930	210.11	106	1.771	836961338912613248	836961009835889408	836961009835889408	220	NA	NA	NA	220
"CCOC(CC(OCC)OCC)OCC"	1	1	"0.024"	"0.024"	-116.272	0.992	0.991	45.456	"C11H24O4"	"[M + H3N + H]+"	"C11H28NO4+"	"KVJHGPAAOUGYJX"	"InChI=1S/C11H24O4/c1-5-12-10(13-6-2)9-11(14-7-3)15-8-4/h10-11H,5-9H2,1-4H3"	"1,1,3,3-Tetraethoxypropane"	1.8	"67147;12261095"	"PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00023985);HMDB:(HMDB0244047);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(67147);MESH:(67147);PUBCHEM:(67147 12261095);DSSTox:(DTXSID70153456);PUBMED:(null)"	137527296078	238.201	157	2.61	836961171366930816	836961011765269504	836961011765269504	275	NA	NA	NA	275
"CCOC1=C(C=CC(=C1)C=NNC(=O)C(=O)NC2=CC=C(C=C2)F)OC(=O)C3=CC=C(C=C3)OC"	1	8	"0.051"	"0.051"	-389.686	0.026	0.262	23.287	"C25H22FN3O6"	"[M + H]+"	"C25H23FN3O6+"	"UQYDVKZVQRJMBT"	"InChI=1S/C25H22FN3O6/c1-3-34-22-14-16(4-13-21(22)35-25(32)17-5-11-20(33-2)12-6-17)15-27-29-24(31)23(30)28-19-9-7-18(26)8-10-19/h4-15H,3H2,1-2H3,(H,28,30)(H,29,31)"	"[2-Ethoxy-4-[[[2-(4-fluoroanilino)-2-oxoacetyl]hydrazinylidene]methyl]phenyl] 4-methoxybenzoate"	4.3	"9634919;5916720;3765319"	"PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(9634919 5916720 3765319)"	67108866	480.157	534	8.896	836961255966052096	836961031843405056	836961031843405056	849	NA	NA	NA	849
"CCOC1=CC=C(C=C1)C(=O)O"	1	2	"0.145"	"0.404"	-70.501	0.333	0.5	72.077	"C9H10O3"	"[M + H]+"	"C9H11O3+"	"SHSGDXCJYVZFTP"	"InChI=1S/C9H10O3/c1-2-12-8-5-3-7(4-6-8)9(10)11/h3-6H,2H2,1H3,(H,10,11)"	"4-ethoxybenzoic acid"	1.738	"22796079;3433720;12093"	"PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0304369);NORMAN:(NS00034877);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0345847);PUBCHEM:(22796079 3433720 12093);DSSTox:(DTXSID2060709);LOTUS:(Q27290499);PUBMED:(null)"	137794682946	167.07	387	6.442	836961229948780800	836961022523660544	836961022519466240	584	NA	NA	NA	584
"CCOCC1=CN=C(N=C1N)C"	1	1	"0.089"	"0.089"	-94.764	1	0.333	29.874	"C8H13N3O"	"[M - H2O + H]+"	"C8H12N3+"	"KEYFHYRXUHGMLW"	"InChI=1S/C8H13N3O/c1-3-12-5-7-4-10-6(2)11-8(7)9/h4H,3,5H2,1-2H3,(H2,9,10,11)"	"5-(Ethoxymethyl)-2-methylpyrimidin-4-amine"	0.3	"66149"	"NORMAN:(NS00037543);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(66149);DSSTox:(DTXSID20223274)"	137506324482	150.103	698	11.628	836961287171676288	836961040718553344	836961040718553344	1103	NA	NA	NA	1103
"CCOCC1=CN=C(N=C1N)C"	1	1	"0.081"	"0.081"	-95.047	1	0.333	29.906	"C8H13N3O"	"[M - H2O + H]+"	"C8H12N3+"	"KEYFHYRXUHGMLW"	"InChI=1S/C8H13N3O/c1-3-12-5-7-4-10-6(2)11-8(7)9/h4H,3,5H2,1-2H3,(H2,9,10,11)"	"5-(Ethoxymethyl)-2-methylpyrimidin-4-amine"	0.3	"66149"	"NORMAN:(NS00037543);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(66149);DSSTox:(DTXSID20223274)"	137506324482	150.103	699	11.646	836961285615589504	836961040995377408	836961040995377408	1111	NA	NA	NA	1111
"CCOCCNC(=O)N1CCCN(CC1)C2=C(C=NC=C2Cl)Cl"	1	1	"0.008"	"0.008"	-342.152	1	1	101.518	"C15H22Cl2N4O2"	"[M + Na]+"	"C15H22Cl2N4NaO2+"	"JFWUNAVGOGQJEJ"	"InChI=1S/C15H22Cl2N4O2/c1-2-23-9-4-19-15(22)21-6-3-5-20(7-8-21)14-12(16)10-18-11-13(14)17/h10-11H,2-9H2,1H3,(H,19,22)"	"4-(3,5-dichloropyridin-4-yl)-N-(2-ethoxyethyl)-1,4-diazepane-1-carboxamide"	1.9	"118489710"	"PUBCHEM:(118489710)"	2	383.101	216	3.608	836961309997079808	836961014114080000	836961014114080000	341	NA	NA	NA	341
"CCOCCOCCOCCOCCOCCO"	1	1	"0.368"	"0.435"	-15.685	1	1	69.945	"C12H26O6"	"[M + H3N + H]+"	"C12H30NO6+"	"NJRFAMBTWHGSDE"	"InChI=1S/C12H26O6/c1-2-14-5-6-16-9-10-18-12-11-17-8-7-15-4-3-13/h13H,2-12H2,1H3"	"3,6,9,12,15-Pentaoxaheptadecan-1-ol"	-0.281	"78058"	"PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00031348);PUBCHEM:(78058);DSSTox:(DTXSID2063428)"	137455992834	284.207	121	2.012	836961154178671744	836961010397926272	836961010397926272	236	NA	NA	NA	236
"CCOCCOCCOCCOCCOCCOCCO"	1	1	"0.306"	"0.370"	-17.717	1	1	50.59	"C14H30O7"	"[M + H3N + H]+"	"C14H34NO7+"	"UKXKPKBTMYNOFS"	"InChI=1S/C14H30O7/c1-2-16-5-6-18-9-10-20-13-14-21-12-11-19-8-7-17-4-3-15/h15H,2-14H2,1H3"	"2-(2-(2-(2-(2-(2-Ethoxyethoxy)ethoxy)ethoxy)ethoxy)ethoxy)ethanol"	-0.382	"526557"	"PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00076838);PUBCHEM:(526557);DSSTox:(DTXSID201025431)"	137455992834	328.233	135	2.251	836961178212035712	836961010855105408	836961010850911104	249	NA	NA	NA	249
"CCOP(CC)C(C)N(C(C)(C)C)[O]"	1	2	"-Infinity"	"-Infinity"	-121.347	0.168	0.118	7.537	"C10H23NO2P"	"[M + Na]+"	"C10H23NNaO2P+"	"KVDDHYJMXSLMJC"	"InChI=1S/C10H23NO2P/c1-7-13-14(8-2)9(3)11(12)10(4,5)6/h9H,7-8H2,1-6H3"	NA	1.8	"59858278"	"PUBCHEM:(59858278)"	2	243.136	447	7.449	836961240606508928	836961027334527744	836961027334527744	721	NA	NA	NA	721
