feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
143	gnps & sirius	1.0	canopus|gnps	canopus & gnps	canopus & gnps	1.0	C8H18N2	[M + H]+	C8H19N2+	Alkaloids	0.836	Pseudoalkaloids (transamidation)	0.412	Acetate-derived alkaloids	0.779	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.79			Amines	0.79	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	143.154	42.0	0.695	8.36961320407343e+17	8.369610064301143e+17	8.3696100642592e+17		CCMSLIB00010106585	spectra_filtered.mgf	BERKELEY-LAB.mgf	0.713786	1626450.0	0.0	846.721	6.0	0.121109	143.154	1.0	temp/spectra_filtered.mgf143	1.0	Purine CollisionEnergy:102040	LC-ESI	Orbitrap	Commercial	Trent Northen	JGI	M+Na	143.033	0.0	1.0			c1ncc2nc[nH]c2n1	"""InChI=1S/C5H4N4/c1-4-5(8-2-6-1)9-3-7-4/h1-3H,(H,6,7,8,9)"""		3.0	Positive	BERKELEY-LAB	143.033	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C5H4N4	KDCGOANMDULRCW-UHFFFAOYSA-N	KDCGOANMDULRCW	Organoheterocyclic compounds	Imidazopyrimidines	Purines and purine derivatives	Pseudoalkaloids	pteridine alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00010106585																																																	1.0	1.0	0.098	0.098	-70.818	0.918	0.333	15.918	C8H18N2	[M + H]+	C8H19N2+	LSDYCEIPEBJKPT	InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2	4-(Pyrrolidin-1-yl)butan-1-amine	C1CCN(C1)CCCCN	0.5	162399576;7019183;2762762	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(162399576 7019183 2762762);DSSTox:(DTXSID90376428)	137506062338.0	143.154	42.0	0.695	8.36961320407343e+17	8.369610064301143e+17	8.3696100642592e+17		143.1541179642933	0.703361	0	2027524.525	171732.3525	2163755.675	1686221.7	0	1476530.785	1449717.9625	1514282.58	1608702.925	0	2027524.525	171732.3525	2163755.675	1686221.7	7	143.0	Purine CollisionEnergy:102040
144	sirius	1.0	canopus	canopus	canopus	1.0	C8H12	[M + H3N + H]+	C8H16N+	Fatty acids	0.765	Fatty acyls	0.789	Hydrocarbons	0.215	Hydrocarbons	0.985	Unsaturated hydrocarbons	0.876	Unsaturated aliphatic hydrocarbons	0.891			Unsaturated aliphatic hydrocarbons	0.891	Organic compounds; Hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	126.128	42.0	0.706	8.369611747265687e+17	8.369610065056118e+17	8.369610065014175e+17																																																																																															1.0	1.0	0.089	0.295	-41.952	0.996	0.333	33.748	C8H12	[M + H3N + H]+	C8H16N+	VBTCAHMANZTRMG	InChI=1S/C8H12/c1-2-5-8-6-3-4-7-8/h1,8H,3-7H2	1-Deuterio-1-prop-2-ynylcyclopentane	C#CCC1CCCC1	3.0	58696456;521007	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(58696456 521007);DSSTox:(DTXSID60334530)	137506062338.0	126.128	42.0	0.706	8.369611747265687e+17	8.369610065056118e+17	8.369610065014175e+17		126.1279087679724	0.70580137	0	6437831.0	749973.0049999999	6687813.5	5453870.75	0	4684997.734999999	4906047.359999999	4743839.109999999	4994604.05	0	6437831.0	749973.0049999999	6687813.5	5453870.75	93		
145																																																																																																																																																									161.18401877514296	0.7127856	0	2072893.075	309898.19	2108355.85	1829870.6	0	1511737.23	1641117.5924999998	1530682.4925	1637480.4	0	2072893.075	309898.19	2108355.85	1829870.6	7		
146	sirius	1.0	canopus	canopus	canopus	1.0	C8H18N2	[M + H3N + H]+	C8H22N3+	Alkaloids	0.998	Ornithine alkaloids	0.999	Polyamines	1.0	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.989	Secondary amines	0.65	Dialkylamines	0.64	Organic compounds; Organonitrogen compounds; Monoalkylamines; Dialkylamines; Amines; Primary amines; Secondary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	160.181	43.0	0.711	8.369613329902556e+17	8.369610066398295e+17	8.369610066398295e+17																																																																																															1.0	1.0	0.461	0.544	-40.719	1.0	0.5	37.827	C8H18N2	[M + H3N + H]+	C8H22N3+	LSDYCEIPEBJKPT	InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2	4-(Pyrrolidin-1-yl)butan-1-amine	C1CCN(C1)CCCCN	0.5	162399576;7019183;2762762	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(162399576 7019183 2762762);DSSTox:(DTXSID90376428)	137506062338.0	160.181	43.0	0.711	8.369613329902556e+17	8.369610066398295e+17	8.369610066398295e+17		160.18077410134995	0.7107099	0	23640576.5	3554062.875	24571499.0	21135430.0	0	17581655.75	18566937.875	17722751.5	19030223.25	0	23640576.5	3554062.875	24571499.0	21135430.0	7		
147	sirius	1.0	canopus	canopus	canopus	1.0	C9H19O	[M + H3N + H]+	C9H23NO+	Terpenoids	0.666	Monoterpenoids	0.279	Menthane monoterpenoids	0.415	Benzenoids	0.789	Benzene and substituted derivatives	0.709	Phenylpropanes	0.529			Phenylpropanes	0.529	Organic compounds; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	161.178	43.0	0.713	8.36961158083569e+17	8.369610067069384e+17	8.369610067069384e+17																																																																																															1.0	1.0	-inf	-inf	-137.382	0.685	0.5	30.836	C9H19O	[M + H3N + H]+	C9H23NO+	UBLZHALVUKEGGC	InChI=1S/C9H19O/c1-8(2,3)7(10)9(4,5)6/h7H,1-6H3		CC(C)(C)C(C(C)(C)C)[O]	3.1	59873902	PUBCHEM:(59873902)	2.0	161.178	43.0	0.713	8.36961158083569e+17	8.369610067069384e+17	8.369610067069384e+17		161.1783385393192	0.7125353	0	270980.4275	0.0	290449.4075	246077.28	0	191740.265	203985.4825	195830.9825	215950.385	0	270980.4275	0.0	290449.4075	246077.28	7		
148																																																																																																																																																									246.8622702723428	0.7080548	0	1437792.725	1266100.7	980280.475	1456038.475	0	1152125.275	1226987.675	1336272.5	1424826.925	0	1437792.725	1266100.7	980280.475	1456038.475	11		
149																																																																																																																																																									287.8887940623952	0.70715886	0	1578103.475	1393907.25	1927556.575	1679485.025	0	2231287.7	1340931.0	1391239.45	1615594.175	0	1578103.475	1393907.25	1927556.575	1679485.025	11		
150	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	1.0	C4H8O3Si	[M + H3N + H]+	C4H12NO3Si+	Fatty acids	0.968	Fatty Acids and Conjugates	0.933	Halogenated fatty acids	0.905	Organic acids and derivatives	0.924	Carboxylic acids and derivatives	0.9	Carboxylic acids	0.653			Carboxylic acids	0.653	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	150.058	43.0	0.718	8.369613053791508e+17	8.36961006895682e+17	8.36961006895682e+17																																															-1.0							1.0	0.86420596	ISDB	http://www.wikidata.org/entity/Q22124685	FFEARJCKVFRZRR-BYPYZUCNSA-N	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	CSCC[C@H](N)C(=O)O	C5H11NO2S		149.051049592	(2S)-2-ammonio-4-(methylsulfanyl)butanoate	FFEARJCKVFRZRR	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q25842083	Ensifer meliloti	43952.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']	['Unknown']	['Sinorhizobium']	['Sinorhizobium meliloti']		['Bacteria']		['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']		['Sinorhizobium']	['Sinorhizobium meliloti']	7.0	0.0	10.456823825836182	1.0	1.0	1.0	0.054	0.053	-42.696	0.995	0.333	76.239	C4H8O3Si	[M + H3N + H]+	C4H12NO3Si+	NOENSDLARNLZST	InChI=1S/C4H8O3Si/c1-3-4(5)7-8(2)6/h3,6,8H,1H2,2H3	[Hydroxy(methyl)silyl] prop-2-enoate	C[SiH](O)OC(=O)C=C	0.485	123178025	PUBCHEM:(123178025)	2.0	150.058	43.0	0.718	8.369613053791508e+17	8.36961006895682e+17	8.36961006895682e+17		150.05837693508565	0.7180858	0	1579342.875	4421768.55	1779258.925	1234554.725	0	2149536.025	2375757.5	2315184.875	2174446.675	0	1579342.875	4421768.55	1779258.925	1234554.725	-1		
151	isdb & sirius	1.0	canopus	canopus	canopus	2.0	C5H8O2S	[M + H]+	C5H9O2S+	Fatty acids	0.992	Fatty Acids and Conjugates	0.915	Thia fatty acids	0.883	Organic acids and derivatives	0.813	Carboxylic acids and derivatives	0.802	Carboxylic acids	0.695			Carboxylic acids	0.695	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	133.032	43.0	0.717	8.369611742568067e+17	8.369610069585966e+17	8.369610069544023e+17																																															36.0	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5	1.0	0.3244764	ISDB									KAFIOMPFBSDFPP							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.2979055643081665	1.0	1.0	2.0	0.077	0.077	-70.011	0.283	0.5	95.566	C5H8O2S	[M + H]+	C5H9O2S+	BLSMRHBHPHGMSV	InChI=1S/C5H8O2S/c1-2-3-8-4-5(6)7/h2H,1,3-4H2,(H,6,7)	(Allylthio)acetic acid	C=CCSCC(=O)O	1.1	6995203;308183	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(6995203 308183);DSSTox:(DTXSID60308756)	137506062338.0	133.032	43.0	0.717	8.369611742568067e+17	8.369610069585966e+17	8.369610069544023e+17		133.031878507145	0.71817213	0	401913.9675	1130968.4375	360432.2875	322482.28	0	548920.3125	624205.3675	492661.41	550009.8825000001	0	401913.9675	1130968.4375	360432.2875	322482.28	36		
152	sirius	1.0	canopus	canopus	canopus	1.0	C8H11ClFNO	[M + Na]+	C8H11ClFNNaO+	Amino acids and Peptides	0.327	Small peptides	0.197	Halogenated fatty acids	0.132	Benzenoids	0.986	Benzene and substituted derivatives	0.982	Halobenzenes	0.988	Chlorobenzenes	0.936	Chlorobenzenes	0.936	Organic compounds; Halobenzenes; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Aryl fluorides; Chlorobenzenes; Fluorobenzenes; Organochlorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	214.04	41.0	0.688	8.369613349573843e+17	8.369610070173169e+17	8.369610070173169e+17																																																																																															1.0	1.0	0.014	0.014	-120.632	1.0	0.996	37.02	C8H11ClFNO	[M + Na]+	C8H11ClFNNaO+	KOKIBDVBQWFEBK	InChI=1S/C8H11ClFNO/c1-7(10)3-2-4-8(9)5-6-11-12/h2-4,11-12H,1,5-6H2	N-[(3E,5Z)-3-chloro-7-fluoroocta-3,5,7-trienyl]hydroxylamine	C=C(C=CC=C(CCNO)Cl)F	2.0	144419945	PUBCHEM:(144419945)	2.0	214.04	41.0	0.688	8.369613349573843e+17	8.369610070173169e+17	8.369610070173169e+17		214.04002393771248	0.73111206	0	294377.3225	299797.945	310181.4325	320721.805	0	315429.7075	294384.62	309111.2375	306152.94	0	294377.3225	299797.945	310181.4325	320721.805	90		
153	gnps & sirius	1.0	canopus & gnps	canopus & gnps	canopus & gnps	3.0	C5H12BNO4S	[M + H]+	C5H13BNO4S+	Amino acids and Peptides	0.998	Small peptides	0.999	Aminoacids	0.999	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.989	Amino acids, peptides, and analogues	0.99	Amino acids and derivatives	0.99	L-alpha-amino acids	0.51	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Boronic acids; Organometallic compounds; Monoalkylamines; Boronic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organoboron compounds; Sulfenyl compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; L-cysteine-S-conjugates; Organopnictogen compounds; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	193.068	45.0	0.754	8.369613044144609e+17	8.369610070802314e+17	8.369610070760371e+17		CCMSLIB00003140070	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.932732	404991.0	0.0	0.316133	6.0	6.10352e-05	193.068	1.0	temp/spectra_filtered.mgf153	1.0	Spectral Match to S-(5'-Adenosyl)-L-homocysteine from NIST14	ESI	qTof	Isolated	Data from Gabriel Haddad	Data deposited by mjmeehan	M+2H	193.068	384.122	1.0	979920		C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1		3.0	Positive	GNPS-NIST14-MATCHES	193.068	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C14H20N6O5S	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	ZJUKTBDSGOFHSH	Nucleosides, nucleotides, and analogues	5'-deoxyribonucleosides	5'-deoxy-5'-thionucleosides	Nucleosides	Purine nucleos(t)ides	Carbohydrates	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003140070																																																	1.0	3.0	0.126	0.126	-73.125	0.029	0.333	20.435	C5H12BNO4S	[M + H]+	C5H13BNO4S+	OTJHLDXXJHAZTN	InChI=1S/C5H12BNO4S/c7-4(5(8)9)3-12-2-1-6(10)11/h4,10-11H,1-3,7H2,(H,8,9)	2-Amino-3-(2-boronoethylsulfanyl)propanoic acid	B(CCSCC(C(=O)O)N)(O)O	-1.162	9877608;16760312;2306	PUBCHEMANNOTATIONBIO:(null);BloodExposome:(9877608);CHEBI:(59346 95019);MESH:(9877608);PUBCHEM:(9877608 16760312 2306);DSSTox:(DTXSID00432180);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137493479526.0	193.068	45.0	0.754	8.369613044144609e+17	8.369610070802314e+17	8.369610070760371e+17		193.0680555403309	0.7522397	0	421423.85	732234.5025	532757.0549999999	224240.945	0	340624.545	591529.465	510738.4375	467763.905	0	421423.85	732234.5025	532757.0549999999	224240.945	19	153.0	Spectral Match to S-(5'-Adenosyl)-L-homocysteine from NIST14
154																																																																																																																																																									318.94352502713554	0.72210354	0	749124.7025	695454.865	787295.5925	793744.525	0	863301.46	668991.135	741962.3400000001	751364.75	0	749124.7025	695454.865	787295.5925	793744.525	50		
155	sirius	1.0	canopus	canopus	canopus	2.0	C5H6N4O3	[M - H2O + H]+	C5H5N4O2+	Alkaloids	0.995	Pseudoalkaloids (transamidation)	0.999	Purine alkaloids	1.0	Organoheterocyclic compounds	0.998	Imidazopyrimidines	0.985	Purines and purine derivatives	0.982	Xanthines	0.985	Xanthines	0.985	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	153.041	44.0	0.73	8.36961172499393e+17	8.369610072060605e+17	8.369610072060605e+17																																																																																															1.0	2.0	0.489	0.489	-59.874	0.017	0.333	39.148	C5H6N4O3	[M - H2O + H]+	C5H5N4O2+	KYKVXIJTQOYZLY	InChI=1S/C5H6N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h4,6,11H,(H3,7,8,9,10,12)	8-hydroxy-2,3,6,7,8,9-hexahydro-1H-purine-2,6-dione	C1(NC2=C(N1)NC(=O)NC2=O)O	-1.2	89409733;49766623	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0117930);SUPERNATURAL:(SN0198782);PUBCHEM:(89409733 49766623)	19922946.0	153.041	44.0	0.73	8.36961172499393e+17	8.369610072060605e+17	8.369610072060605e+17		153.04074378992448	0.7298483	0	1705392.125	324462.795	2766905.05	1229676.3250000002	0	1336943.6925	1606225.2375	1325866.64	1757400.725	0	1705392.125	324462.795	2766905.05	1229676.3250000002	85		
156	sirius	1.0	canopus	canopus	canopus	1.0	C6H16BN2O	[M + H3N + H]+	C6H20BN3O+	Amino acids and Peptides	0.403	Small peptides	0.507	Aminoacids	0.308	Organic salts	0.987	Organic metal salts	0.98	Organic metalloid salts	0.98			Organic metalloid salts	0.98	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organometallic compounds; Monoalkylamines; Organometalloid compounds; Amines; Primary amines; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	160.173	44.0	0.728	8.369611537298812e+17	8.369610072689751e+17	8.369610072689751e+17																																																																																															1.0	1.0	-inf	-inf	-83.404	1.0	0.5	17.723	C6H16BN2O	[M + H3N + H]+	C6H20BN3O+	UOJMVGWZYMOSOT	InChI=1S/C6H16BN2O/c1-9(7-10-2)6-4-3-5-8/h3-6,8H2,1-2H3		[B](N(C)CCCCN)OC	-0.134	89055181	PUBCHEM:(89055181)	2.0	160.173	44.0	0.728	8.369611537298812e+17	8.369610072689751e+17	8.369610072689751e+17		160.17305581031354	0.72833645	0	133514.66	0.0	180761.5475	155909.41749999998	0	78663.23	134633.545	124960.22	131928.63	0	133514.66	0.0	180761.5475	155909.41749999998	7		
157																																																																																																																																																									264.87289545203726	0.7190605	0	888122.865	821914.275	1038474.7475	990113.0675	0	1150984.6375	816606.49	834149.1525	936884.675	0	888122.865	821914.275	1038474.7475	990113.0675	11		
158	sirius	1.0	canopus	canopus	canopus	1.0	C9H20N2	[M + H3N + H]+	C9H24N3+	Alkaloids	0.598	Pseudoalkaloids (transamidation)	0.601	Acetate-derived alkaloids	0.817	Organic nitrogen compounds	0.999	Organonitrogen compounds	0.999	Amines	0.509			Amines	0.509	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	174.197	44.0	0.733	8.369611726713595e+17	8.369610073989985e+17	8.369610073989985e+17																																																																																															1.0	1.0	0.099	0.099	-79.298	1.0	0.5	37.877	C9H20N2	[M + H3N + H]+	C9H24N3+	MAUJJDMNCSGNBX	InChI=1S/C9H20N2/c1-2-8(10)7-9-5-3-4-6-11-9/h8-9,11H,2-7,10H2,1H3	1-Piperidin-2-ylbutan-2-amine	CCC(CC1CCCCN1)N	1.1	116936210	LotusExpanded;PUBCHEM:(116936210)	8589934594.0	174.197	44.0	0.733	8.369611726713595e+17	8.369610073989985e+17	8.369610073989985e+17		174.196501437544	0.7370028	0	570359.425	175235.555	670516.5125	432840.5775	0	385371.8475	481171.475	471509.4375	510899.31	0	570359.425	175235.555	670516.5125	432840.5775	7		
159	gnps	1.0	gnps	gnps	gnps																													CCMSLIB00005884349	spectra_filtered.mgf	GNPS-LIBRARY.mgf	0.942395	2468650.0	0.0	1360.68	6.0	0.198883	145.966	1.0	temp/spectra_filtered.mgf159	1.0	SPERMIDINE - 40.0 eV	ESI	Orbitrap	Isolated	Madeleine Ernst	Anna Abrahamsson	M+H	146.165	0.0	1.0	334-50-9		NCCCCNCCCN	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2		1.0	Positive	GNPS-LIBRARY	146.165	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C7H19N3	ATHGHQPFGPMSJY-UHFFFAOYSA-N	ATHGHQPFGPMSJY	Organic nitrogen compounds	Organonitrogen compounds	Amines	Ornithine alkaloids	Polyamines	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005884349																																																																											145.96610541677506	0.7292202	0	758525.6725	748890.8150000001	785766.275	785830.7525	0	771551.8	753350.6	791850.715	762260.4	0	758525.6725	748890.8150000001	785766.275	785830.7525	7	159.0	SPERMIDINE - 40.0 eV
