feature_id	sources_IK2D	sources_number_IK2D	sources_npc_pathway	sources_npc_superclass	sources_npc_class	canopus_formulaRank	canopus_molecularFormula	canopus_adduct	canopus_precursorFormula	canopus_npc_pathway	canopus_NPC#pathway Probability	canopus_npc_superclass	canopus_NPC#superclass Probability	canopus_npc_class	canopus_NPC#class Probability	canopus_ClassyFire#superclass	canopus_ClassyFire#superclass probability	canopus_ClassyFire#class	canopus_ClassyFire#class Probability	canopus_ClassyFire#subclass	canopus_ClassyFire#subclass Probability	canopus_ClassyFire#level 5	canopus_ClassyFire#level 5 Probability	canopus_ClassyFire#most specific class	canopus_ClassyFire#most specific class Probability	canopus_ClassyFire#all classifications	canopus_ionMass	canopus_retentionTimeInSeconds	canopus_retentionTimeInMinutes	canopus_formulaId	canopus_alignedFeatureId	canopus_compoundId	canopus_overallFeatureQuality	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_IK2D	gnps_superclass	gnps_class	gnps_subclass	gnps_npc_superclass	gnps_npc_class	gnps_npc_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_IK2D	isdb_npc_pathway	isdb_npc_superclass	isdb_npc_class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_IK2D	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality	gnps_mn_parent mass	gnps_mn_RTMean	gnps_mn_ATTRIBUTE_group:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_group:GNPSGROUP:11	gnps_mn_ATTRIBUTE_group:GNPSGROUP:4	gnps_mn_ATTRIBUTE_group:GNPSGROUP:8	gnps_mn_ATTRIBUTE_group:GNPSGROUP:WT	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:A	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:B	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:C	gnps_mn_ATTRIBUTE_replicate:GNPSGROUP:D	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:nan	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthB1	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:xthA2	gnps_mn_ATTRIBUTE_mutant:GNPSGROUP:WT	gnps_mn_component	gnps_mn_#Scan#	gnps_mn_Compound_Name
599	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	3.0	C8H9NO4	[M + H3N + H]+	C8H13N2O4+	Alkaloids	0.488	Nicotinic acid alkaloids	0.368	Pyridine alkaloids	0.366	Organic acids and derivatives	0.904	Carboxylic acids and derivatives	0.875	Carboxylic acids	0.655			Carboxylic acids	0.655	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	201.087	229.0	3.819	8.390798161246726e+17	8.390796276745851e+17	8.390796276745851e+17																																															2.0	Alkaloids	0.1866666666666666	Small peptides	0.1466666666666666	Aminoacids	0.1333333333333333	1.0	0.3585419	ISDB	http://www.wikidata.org/entity/Q27154988	KCAIYJDHLVYANU-VPLCAKHXSA-N	InChI=1S/C8H12N2O4/c9-5(8(12)13)1-4-3-10-6(11)2-7(10)14-4/h4-5,7H,1-3,9H2,(H,12,13)/t4-,5-,7-/m0/s1	N[C@@H](C[C@H]1CN2C(=O)C[C@@H]2O1)C(=O)O	C8H12N2O4		200.079706864	3-(7-Oxo-1-aza-4-oxabicyclo(3.2.0)hept-3-yl)alanine	KCAIYJDHLVYANU	Amino acids and Peptides	β-lactams	Clavams	http://www.wikidata.org/entity/Q7623381	Streptomyces clavuligerus	102348.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces clavuligerus']		['Bacteria']									1.0	0.0	2.4341676235198975	1.0	1.0	3.0	0.044	0.044	-142.768	0.159	0.333	30.991	C8H9NO4	[M + H3N + H]+	C8H13N2O4+	ZLNZZZDPBDQATD	InChI=1S/C8H9NO4/c1-5(11)9-3-6-2-7(4-10)13-8(6)12/h2-3,10,12H,4H2,1H3	2-(N-Vinylacetamide)-4-Hydroxymethyl-3-Ene-Butyrolactone	CC(=O)N=CC1=C(OC(=C1)CO)O	-0.4	139590450	COCONUT:(CNP0072682 CNP0430647);SUPERNATURAL:(SN0182043 SN0473665);PUBCHEM:(139590450);LOTUS:(Q110168788 Q104202518)	271581186.0	201.087	229.0	3.819	8.390798161246726e+17	8.390796276745851e+17	8.390796276745851e+17		201.0870133634111	3.8176785	0	240866.705	0.0	425126.4	0.0	0	73985.515	333124.75	141103.215	117779.625	0	240866.705	0.0	425126.4	0.0	2		
600	gnps & sirius	1.0	canopus|gnps	canopus|gnps	canopus|gnps	2.0	C8H15N3O4	[M + H]+	C8H16N3O4+	Amino acids and Peptides	0.999	Small peptides	1.0	Aminoacids	0.966	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	N-acyl-alpha amino acids	0.902	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	218.114	229.0	3.82	8.39079809883548e+17	8.39079627741694e+17	8.39079627741694e+17		CCMSLIB00016352040	spectra_filtered.mgf	GNPS-ALKYLAMINES-LIBRARY.mgf	0.823313	440762.0	0.0	4363.42	6.0	0.947586	218.114	1.0	temp/spectra_filtered.mgf600	1.0	Arginine_Propanal (known isomers: 1; isobaric peaks in run: 1)	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	Julius	[M+H]+	217.166	216.159	1.0		Propanal_Amine_batch1_P1_C10.mzML:scan:1507	CCCNC(=N)NCCCC(N)C(=O)O	InChI=1S/C9H20N4O2/c1-2-5-12-9(11)13-6-3-4-7(10)8(14)15/h7H,2-6,10H2,1H3,(H,14,15)(H3,11,12,13)	InChI=1S/C9H20N4O2/c1-2-5-12-7(8(14)15)4-3-6-13-9(10)11/h7,12H,2-6H2,1H3,(H,14,15)(H4,10,11,13) [M+H]+	1.0	Positive	GNPS-ALKYLAMINES-LIBRARY	217.166	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C9H20N4O2	AOMXURITGZJPKB-UHFFFAOYSA-N	AOMXURITGZJPKB	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Aminoacids	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016352040																																																	1.0	2.0	0.565	0.565	-140.367	0.024	0.333	50.384	C8H15N3O4	[M + H]+	C8H16N3O4+	WMQMIOYQXNRROC	InChI=1S/C8H15N3O4/c1-5(12)11-6(7(13)14)3-2-4-10-8(9)15/h6H,2-4H2,1H3,(H,11,12)(H,13,14)(H3,9,10,15)	5-(carbamoylamino)-2-acetamidopentanoic acid	CC(=O)NC(CCCNC(=O)N)C(=O)O	-1.338	92436367;656979;45266759;11506771	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000856);MiMeDB:(MMDBc0000373 MMDBc0049870);BloodExposome:(656979);SUPERNATURAL:(SN0414376);LotusExpanded;FooDB:(FDB022282 FDB031018);PUBCHEM:(92436367 656979 45266759 11506771);COCONUT:(CNP0239633);NORMAN:(NS00070560);METACYC:(B-PEN-1:5 CPD-7224);CHEBI:(58765 49002 49006);KEGG:(C15532);DSSTox:(DTXSID30349676);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	147697437034.0	218.114	229.0	3.82	8.39079809883548e+17	8.39079627741694e+17	8.39079627741694e+17		218.11358826125124	3.8189144	0	285487.35	0.0	508717.865	0.0	0	94388.05	387126.85	170095.20500000002	142595.11	0	285487.35	0.0	508717.865	0.0	2	600.0	Arginine_Propanal (known isomers: 1; isobaric peaks in run: 1)
601	sirius	1.0	canopus	canopus	canopus	1.0	C8H15N3O4	[M + K]+	C8H15KN3O4+	Amino acids and Peptides	0.983	Small peptides	0.996	Dipeptides	0.796	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	0.98	Amino acids and derivatives	0.98	N-acyl-alpha amino acids	0.857	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	256.069	229.0	3.821	8.39079834126627e+17	8.390796277752484e+17	8.390796277752484e+17																																																																																															1.0	1.0	0.671	0.671	-168.459	0.8	0.679	24.411	C8H15N3O4	[M + K]+	C8H15KN3O4+	WMQMIOYQXNRROC	InChI=1S/C8H15N3O4/c1-5(12)11-6(7(13)14)3-2-4-10-8(9)15/h6H,2-4H2,1H3,(H,11,12)(H,13,14)(H3,9,10,15)	5-(carbamoylamino)-2-acetamidopentanoic acid	CC(=O)NC(CCCNC(=O)N)C(=O)O	-1.338	92436367;656979;45266759;11506771	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000856);MiMeDB:(MMDBc0000373 MMDBc0049870);BloodExposome:(656979);SUPERNATURAL:(SN0414376);LotusExpanded;FooDB:(FDB022282 FDB031018);PUBCHEM:(92436367 656979 45266759 11506771);COCONUT:(CNP0239633);NORMAN:(NS00070560);METACYC:(B-PEN-1:5 CPD-7224);CHEBI:(58765 49002 49006);KEGG:(C15532);DSSTox:(DTXSID30349676);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	147697437034.0	256.069	229.0	3.821	8.39079834126627e+17	8.390796277752484e+17	8.390796277752484e+17		256.06937161746635	3.8206859	0	0.0	0.0	94075.735	0.0	0	0.0	94075.735	0.0	0.0	0	0.0	0.0	94075.735	0.0	16		
602	sirius	1.0	canopus	canopus	canopus	3.0	C13H20N2O4	[M + H3N + H]+	C13H24N3O4+	Amino acids and Peptides	0.557	Small peptides	0.194	Dipeptides	0.186	Lipids and lipid-like molecules	0.501							Lipids and lipid-like molecules	0.501	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	286.176	229.0	3.819	8.39079908395174e+17	8.390796278088028e+17	8.390796278088028e+17																																																																																															1.0	3.0	0.042	0.042	-197.425	0.038	0.333	82.146	C13H20N2O4	[M + H3N + H]+	C13H24N3O4+	YYZIDSMCIRHLEC	InChI=1S/C13H20N2O4/c1-5-13(9(4)19-7-6-8(2)3)10(16)14-12(18)15-11(13)17/h8H,4-7H2,1-3H3,(H2,14,15,16,17,18)	Barbituric acid, 5-ethyl-5-(1-(isopentyloxy)vinyl)-	CCC1(C(=O)NC(=O)NC1=O)C(=C)OCCC(C)C	1.8	50673	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(50673);DSSTox:(DTXSID50220059)	137506062338.0	286.176	229.0	3.819	8.39079908395174e+17	8.390796278088028e+17	8.390796278088028e+17		286.1758669145403	3.818903	0	0.0	465711.7425	0.0	0.0	0	126478.3675	89060.29	153264.625	96908.46	0	0.0	465711.7425	0.0	0.0	38		
603	isdb & sirius	1.0	canopus & isdb	canopus	canopus	1.0	C9H13N5O6	[M - H2O + H]+	C9H12N5O5+	Carbohydrates	0.983	Nucleosides	0.934	Purine nucleosides	0.846	Organoheterocyclic compounds	0.997	Pteridines and derivatives	0.528	Pterins and derivatives	0.449	Biopterins and derivatives	0.69	Biopterins and derivatives	0.69	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Biopterins and derivatives; Secondary alcohols; Glycosyl compounds; Polyols; Amines; Primary amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	270.083	230.0	3.832	8.390798205622465e+17	8.390796278423572e+17	8.390796278423572e+17																																															-1.0							2.0	0.27873436	ISDB	http://www.wikidata.org/entity/Q105116859	IOSTYUAREPRBCT-UHFFFAOYSA-N	InChI=1S/C15H11NO4/c1-19-15(18)10-6-4-8-12-13(10)16-14(20-12)9-5-2-3-7-11(9)17/h2-8,17H,1H3	COC(=O)c1cccc2oc(-c3ccccc3O)nc12	C15H11NO4		269.068807832	4-Benzoxazolecarboxylic acid, 2-(2-hydroxyphenyl)-, methyl ester	IOSTYUAREPRBCT	Polyketides			http://www.wikidata.org/entity/Q1144013	Streptomyces	772892.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Unknown']		['Bacteria']									1.0	0.0	2.114937424659729	1.0	1.0	1.0	0.179	0.179	-123.52	0.483	0.333	79.11	C9H13N5O6	[M - H2O + H]+	C9H12N5O5+	QATKYKLSPHOJII	InChI=1S/C9H13N5O6/c15-2-4(17)6(18)3(16)1-14-7-5(12-13-14)8(19)11-9(20)10-7/h3-4,6,15-18H,1-2H2,(H2,10,11,19,20)	5-{5,7-dihydroxy-3H-[1,2,3]triazolo[4,5-d]pyrimidin-3-yl}pentane-1,2,3,4-tetrol	C(C(C(C(CO)O)O)O)N1C2=C(C(=O)NC(=O)N2)N=N1	-3.7	135418347;162852809	COCONUT:(CNP0115348);SUPERNATURAL:(SN0300304);PUBCHEM:(135418347 162852809);PUBMED	3145794.0	270.083	230.0	3.832	8.390798205622465e+17	8.390796278423572e+17	8.390796278423572e+17		270.0832947582926	3.8323598	0	0.0	159135.125	0.0	0.0	0	159135.125	0.0	0.0	0.0	0	0.0	159135.125	0.0	0.0	-1		
604	sirius	1.0	canopus	canopus	canopus	1.0	C3H8N4O2	[M + Na]+	C3H8N4NaO2+	Alkaloids	0.495	Small peptides	0.181	Aminoacids	0.231	Organic nitrogen compounds	1.0	Organonitrogen compounds	0.998	Hydrazines and derivatives	0.445	Semicarbazides	0.503	Semicarbazides	0.503	Organic compounds; Semicarbazides; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	155.054	230.0	3.829	8.390798220554189e+17	8.390796278759117e+17	8.390796278759117e+17																																																																																															1.0	1.0	0.411	0.411	-33.423	0.976	0.999	13.664	C3H8N4O2	[M + Na]+	C3H8N4NaO2+	KQVLODRFGIKJHZ	InChI=1S/C3H8N4O2/c4-2(8)6-1-7-3(5)9/h1H2,(H3,4,6,8)(H3,5,7,9)	Methylenediurea	C(NC(=O)N)NC(=O)N	-2.2	61645	NORMAN:(NS00052390);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);METACYC:(METHYLENEDIUREA);CHEBI:(10790);KEGG:(C06381);PUBCHEM:(61645);DSSTox:(DTXSID6042155);PUBCHEMANNOTATIONDRUG:(null)	137539881250.0	155.054	230.0	3.829	8.390798220554189e+17	8.390796278759117e+17	8.390796278759117e+17		155.05395523963827	3.824358	0	0.0	0.0	182145.225	132210.25	0	248909.32	0.0	65446.155	0.0	0	0.0	0.0	182145.225	132210.25	-1		
605	sirius	1.0	canopus	canopus	canopus	3.0	C23H32N2O7	[M + H3N + H]+	C23H36N3O7+	Amino acids and Peptides	0.368	Linear polyketides	0.497	Open-chain polyketides	0.222	Organic acids and derivatives	0.904	Carboxylic acids and derivatives	0.759	Carboxylic acid derivatives	0.654	Carboxylic acid amides	0.575	Carboxylic acid amides	0.575	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	466.257	232.0	3.868	8.390798522711876e+17	8.390796279094661e+17	8.390796279094661e+17																																																																																															1.0	3.0	0.022	0.022	-407.694	0.263	0.333	54.077	C23H32N2O7	[M + H3N + H]+	C23H36N3O7+	IKQWGWCFHSPNCF	InChI=1S/C23H32N2O7/c1-15(6-11-20(26)23(3,4)28)12-13-31-18-9-7-17(8-10-18)14-19-22(30-5)25(32-29)16(2)21(27)24-19/h7-10,12,14,20,24,26,28H,6,11,13H2,1-5H3,(H-,27,29)/p+1	(6Z)-6-[[4-[(E,6S)-6,7-dihydroxy-3,7-dimethyloct-2-enoxy]phenyl]methylidene]-4-hydroperoxy-5-methoxy-3-methyl-1H-pyrazin-4-ium-2-olate	CC1=C(NC(=CC2=CC=C(C=C2)OCC=C(C)CCC(C(C)(C)O)O)C(=[N+]1OO)OC)O	3.3	15946137;15946138	SUPERNATURAL:(SN0148168);PUBCHEM:(15946137 15946138)	1048578.0	466.257	232.0	3.868	8.390798522711876e+17	8.390796279094661e+17	8.390796279094661e+17		466.2565520452167	3.8688297	0	0.0	282146.135	0.0	0.0	0	89784.665	0.0	103128.32	89233.15	0	0.0	282146.135	0.0	0.0	-1		
606	isdb & sirius	1.0	canopus & isdb	canopus & isdb	canopus & isdb	2.0	C10H19NO3S2	[M + H]+	C10H20NO3S2+	Amino acids and Peptides	0.793	Fatty amides	0.197	Aminoacids	0.062	Lipids and lipid-like molecules	0.487	Fatty Acyls	0.557	Fatty acids and conjugates	0.582			Fatty acids and conjugates	0.582	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Dithiocarbamic acids and derivatives; Dithiocarbamic acid esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	266.088	232.0	3.87	8.390798102778126e+17	8.390796279430205e+17	8.390796279430205e+17																																															15.0	Alkaloids	0.0327868852459016	Nicotinic acid alkaloids	0.0327868852459016	Pyridine alkaloids	0.0327868852459016	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q182990	ISAKRJDGNUQOIC-UHFFFAOYSA-N	InChI=1S/C4H4N2O2/c7-3-1-2-5-4(8)6-3/h1-2H,(H2,5,6,7,8)	Oc1ccnc(O)n1	C4H4N2O2	pos_2MHCH3CN	112.027277368	Uracil	ISAKRJDGNUQOIC	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	http://www.wikidata.org/entity/Q25842083	Ensifer meliloti	43952.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']	['Unknown']	['Sinorhizobium']	['Sinorhizobium meliloti']		['Bacteria']		['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']		['Sinorhizobium']	['Sinorhizobium meliloti']	7.0	3.0	8.5	1.0	1.0	2.0	0.031	0.031	-172.471	0.304	0.333	31.687	C10H19NO3S2	[M + H]+	C10H20NO3S2+	JTTWVVURRZTTOB	InChI=1S/C10H19NO3S2/c1-2-3-5-14-10(15)11-7-9-4-6-16(12,13)8-9/h9H,2-8H2,1H3,(H,11,15)	O-butyl N-[[(3S)-1,1-dioxothiolan-3-yl]methyl]carbamothioate	CCCCOC(=S)NCC1CCS(=O)(=O)C1	1.6	43828041;93536723;93536724	PUBCHEM:(43828041 93536723 93536724)	2.0	266.088	232.0	3.87	8.390798102778126e+17	8.390796279430205e+17	8.390796279430205e+17		266.0884077092643	3.8726256	0	685520.01	1224755.275	772005.075	616983.9575	0	787653.7125	765383.1799999999	884269.8875	861957.5375	0	685520.01	1224755.275	772005.075	616983.9575	15		
607	sirius	1.0	canopus	canopus	canopus	2.0	C5H13NO2	[M + H]+	C5H14NO2+	Fatty acids	0.549	Aminosugars and aminoglycosides	0.056	Sphingoid bases	0.243	Organic nitrogen compounds	1.0	Organonitrogen compounds	1.0	Amines	0.999	Alkanolamines	0.982	1,2-aminoalcohols	0.963	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	120.102	232.0	3.871	8.390798104665563e+17	8.390796279807694e+17	8.390796279807694e+17																																																																																															1.0	2.0	0.737	0.81	-18.659	0.146	0.5	55.462	C5H13NO2	[M + H]+	C5H14NO2+	IFPJFPROEPHIMI	InChI=1S/C5H13NO2/c7-4-1-2-6-3-5-8/h6-8H,1-5H2	2-Hydroxyethyl(3-hydroxypropyl)azanium	C(CNCCO)CO	-1.2	40152643;3015059	NORMAN:(NS00020395);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(40152643 3015059);DSSTox:(DTXSID50172948)	137506324482.0	120.102	232.0	3.871	8.390798104665563e+17	8.390796279807694e+17	8.390796279807694e+17		120.10207999539584	3.874811	0	523754.1325	570320.025	568650.515	127276.585	0	393200.965	423761.6325	436347.725	536690.935	0	523754.1325	570320.025	568650.515	127276.585	-1		
608	sirius	1.0	canopus	canopus	canopus	7.0	C11H10F5NO	[M + H3N + H]+	C11H14F5N2O+	Alkaloids	0.888	Pseudoalkaloids (transamidation)	0.302	Phenylalanine-derived alkaloids	0.406	Benzenoids	0.796	Benzene and substituted derivatives	0.702					Benzene and substituted derivatives	0.702	Organic compounds; Alcohols and polyols; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	285.102	233.0	3.881	8.390798186622267e+17	8.390796280185181e+17	8.390796280185181e+17																																																																																															1.0	7.0	0.028	0.032	-206.237	0.072	0.095	19.694	C11H10F5NO	[M + H3N + H]+	C11H14F5N2O+	QHVFELMDKUHMAS	InChI=1S/C11H10F5NO/c1-6-4-3-5-7(2)8(6)17-9(18)10(12,13)11(14,15)16/h3-5H,1-2H3,(H,17,18)	N-(2,6-dimethylphenyl)-2,2,3,3,3-pentafluoropropanamide	CC1=C(C(=CC=C1)C)NC(=O)C(C(F)(F)F)(F)F	3.6	14949380	COCONUT:(CNP0273426);PUBCHEM:(14949380)	2097154.0	285.102	233.0	3.881	8.390798186622267e+17	8.390796280185181e+17	8.390796280185181e+17		285.102460415993	3.8812385	0	461030.635	782527.615	530262.785	417321.2275	0	531304.53	494004.495	574626.045	591207.1925	0	461030.635	782527.615	530262.785	417321.2275	15		
