feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
678	QJJCAYCMDRCFCM	sirius	CC(C)CNC(=O)CNC(CO)(CO)CO																																																																																												1.0	1.0	0.068	0.068	-218.746	0.997	0.333	21.978	C10H22N2O4	[M + H]+	C10H23N2O4+	InChI=1S/C10H22N2O4/c1-8(2)3-11-9(16)4-12-10(5-13,6-14)7-15/h8,12-15H,3-7H2,1-2H3,(H,11,16)	2-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]amino]-N-(2-methylpropyl)acetamide	CC(C)CNC(=O)CNC(CO)(CO)CO	-1.7	107852568	PUBCHEM:(107852568)	2.0	235.165	254.0	4.23	8.39079969225167e+17	8.390796304386318e+17	8.390796304386318e+17	
679	HFYPFTAFSSSDEF	sirius	B(O)(O)OC1=CC=C(C=C1)SCC(=O)N																																																																																												1.0	3.0	0.058	0.058	-117.444	0.273	0.333	49.265	C8H10BNO4S	[M + H3N + H]+	C8H14BN2O4S+	InChI=1S/C8H10BNO4S/c10-8(11)5-15-7-3-1-6(2-4-7)14-9(12)13/h1-4,12-13H,5H2,(H2,10,11)	[4-(2-Amino-2-oxoethyl)sulfanylphenoxy]boronic acid	B(O)(O)OC1=CC=C(C=C1)SCC(=O)N	0.765	142782125	PUBCHEM:(142782125)	2.0	244.079	254.0	4.233	8.390798747484648e+17	8.390796304721862e+17	8.390796304721862e+17	
680	BZKXSLSRJJQPEX	sirius	C(CCN)CCNCC(=O)C(C(CO)O)O																																																																																												1.0	1.0	0.015	0.015	-426.611	1.0	0.97	22.594	C10H22N2O4	[M + Na]+	C10H22N2NaO4+	InChI=1S/C10H22N2O4/c11-4-2-1-3-5-12-6-8(14)10(16)9(15)7-13/h9-10,12-13,15-16H,1-7,11H2	N-(D-ribulosyl)-cadaverine	C(CCN)CCNCC(=O)C(C(CO)O)O	-2.2	138911150;138911151	MiMeDB:(MMDBc0056111);CHEBI:(144612);PUBCHEM:(138911150 138911151);PUBCHEMANNOTATIONDRUG:(null)	1107296290.0	257.147	254.0	4.232	8.390798391514034e+17	8.39079630509935e+17	8.390796305057407e+17	
680	KWIUHFFTVRNATP	gnps	C[N+](C)(C)CC([O-])=O	CCMSLIB00005463949	spectra_filtered.mgf	GNPS-MSMLS.mgf	0.982849	3155210.0	0.0	0.47471	6.0	0.00012207	257.147	1.0	temp/spectra_filtered.mgf680	1.0	BETAINE	ESI	Orbitrap	Commercial	Dorrestein	Kelly Weldon	2M+Na	257.147	117.079	1.0	107-43-7		C[N+](C)(C)CC([O-])=O	"""InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3"""		1.0	Positive	GNPS-MSMLS	257.147	UPDATE-SINGLE-ANNOTATED-GOLD	Gold			KWIUHFFTVRNATP-UHFFFAOYSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues				mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005463949																																																																								
681	LWNSNYBMYBWJDN	sirius	CCCCCCCCOC(=O)CCS																																																																																												1.0	2.0	0.025	0.063	-110.592	0.032	0.5	30.817	C11H22O2S	[M + H3N + H]+	C11H26NO2S+	InChI=1S/C11H22O2S/c1-2-3-4-5-6-7-9-13-11(12)8-10-14/h14H,2-10H2,1H3	Octyl 3-mercaptopropionate	CCCCCCCCOC(=O)CCS	3.601	89128	NORMAN:(NS00062036);PUBCHEM:(89128)	262146.0	236.168	254.0	4.227	8.390798330319133e+17	8.390796305392951e+17	8.390796305392951e+17	
682	QJJCAYCMDRCFCM	sirius	CC(C)CNC(=O)CNC(CO)(CO)CO																																																																																												1.0	1.0	0.025	0.025	-150.458	1.0	0.74	10.514	C10H22N2O4	[M + K]+	C10H22KN2O4+	InChI=1S/C10H22N2O4/c1-8(2)3-11-9(16)4-12-10(5-13,6-14)7-15/h8,12-15H,3-7H2,1-2H3,(H,11,16)	2-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]amino]-N-(2-methylpropyl)acetamide	CC(C)CNC(=O)CNC(CO)(CO)CO	-1.7	107852568	PUBCHEM:(107852568)	2.0	273.121	254.0	4.237	8.390798837326646e+17	8.390796305728495e+17	8.390796305728495e+17	
683	OATLXTBVGJRRIG	sirius	CC(=CC=NN)F																																																																																												1.0	3.0	0.068	0.068	-49.103	0.269	0.333	29.703	C4H7FN2	[M + H3N + H]+	C4H11FN3+	InChI=1S/C4H7FN2/c1-4(5)2-3-7-6/h2-3H,6H2,1H3	(Z)-[(E)-3-fluorobut-2-enylidene]hydrazine	CC(=CC=NN)F	0.4	142442214	PUBCHEM:(142442214)	2.0	120.093	254.0	4.235	8.390798460132855e+17	8.39079630606404e+17	8.39079630606404e+17	
684	TYWKKNMWPGDSFB	sirius	COCCOCCOCCNC(=NCCOCCOCCOC)N																																																																																												1.0	1.0	0.002	0.002	-237.165	0.978	0.317	24.936	C15H33N3O6	[M + H]+	C15H34N3O6+	InChI=1S/C15H33N3O6/c1-19-7-9-23-13-11-21-5-3-17-15(16)18-4-6-22-12-14-24-10-8-20-2/h3-14H2,1-2H3,(H3,16,17,18)	1,2-Bis[2-[2-(2-methoxyethoxy)ethoxy]ethyl]guanidine	COCCOCCOCCNC(=NCCOCCOCCOC)N	-1.8	87620984	PUBCHEM:(87620984)	2.0	352.244	254.0	4.233	8.390798797312984e+17	8.390796306441527e+17	8.390796306441527e+17	
685	YLJFEILXVHHBSD	sirius	COCCCOCC(=O)CC1=CC=CC=C1F																																																																																												1.0	3.0	0.024	0.024	-145.929	0.313	0.33	10.131	C13H17FO3	[M + H3N + H]+	C13H21FNO3+	InChI=1S/C13H17FO3/c1-16-7-4-8-17-10-12(15)9-11-5-2-3-6-13(11)14/h2-3,5-6H,4,7-10H2,1H3	1-(2-Fluorophenyl)-3-(3-methoxypropoxy)propan-2-one	COCCCOCC(=O)CC1=CC=CC=C1F	1.7	54936780	PUBCHEM:(54936780)	2.0	258.151	255.0	4.244	8.390798358001542e+17	8.390796306777071e+17	8.390796306777071e+17	
687	KWIUHFFTVRNATP	sirius	C[N+](C)(C)CC(=O)O																																																																																												1.0	1.0	0.558	0.671	-38.658	1.0	1.0	25.498	C5H11NO2	[M + Na]+	C5H11NNaO2+	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3/p+1	(carboxymethyl)trimethylazanium	C[N+](C)(C)CC(=O)O	-0.1	157471029;16213878;51038295;51038296;51038297;51038298;124202881;124202882;12718901;71776458;11073713;45038329;247;248;12314391;117065540;117065541	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000043);MiMeDB:(MMDBc0000012 MMDBc0056399);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(11545 521862 248 23617112 247 5702209);SUPERNATURAL:(SN0197222);HSDB:(107-43-7);MESH:(247 248);FooDB:(FDB009020);PUBCHEM:(157471029 16213878 51038295 51038296 51038297 51038298 124202881 124202882 12718901 71776458 11073713 45038329 247 248 12314391 117065540 117065541);COCONUT:(CNP0143060 CNP0334080 CNP0422425);NORMAN:(NS00002774 NS00068580 NS00079917 NS00080457 NS00082964);METACYC:(BETAINE);PLANTCYC:(BETAINE);CHEBI:(91242 17750 41139);KEGG:(C00719);DSSTox:(DTXSID0044446 DTXSID20747142 DTXSID40584152 DTXSID40859190 DTXSID60974793 DTXSID7049421 DTXSID8022666);LOTUS:(Q10860583);YMDB:(YMDB01516);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(KWIUHFFTVRNATP-UHFFFAOYSA-N)	139577461630.0	140.068	255.0	4.253	8.390798400489846e+17	8.39079630744816e+17	8.39079630744816e+17	
689	WJKBLCUQNVHPKU	sirius	CCOC(=O)N(C=C(C)C(=O)O)C=C(C)C(=O)O																																																																																												1.0	3.0	0.036	0.036	-197.577	0.215	0.291	52.242	C11H15NO6	[M + H3N + H]+	C11H19N2O6+	InChI=1S/C11H15NO6/c1-4-18-11(17)12(5-7(2)9(13)14)6-8(3)10(15)16/h5-6H,4H2,1-3H3,(H,13,14)(H,15,16)		CCOC(=O)N(C=C(C)C(=O)O)C=C(C)C(=O)O	0.6	156963667;88344119;54433909	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0257806);BloodExposome:(54433909);PUBCHEM:(156963667 88344119 54433909);PUBMED:(null)	20971594.0	275.124	257.0	4.279	8.390798339253002e+17	8.390796308077306e+17	8.390796308077306e+17	
690	YDDAGKSURVEMCI	sirius	CCN(CC)C(=C[N+]#N)O																																																																																												1.0	1.0	0.108	0.108	-130.482	1.0	0.333	81.013	C6H11N3O	[M + H3N + H]+	C6H15N4O+	InChI=1S/C6H11N3O/c1-3-9(4-2)6(10)5-8-7/h5H,3-4H2,1-2H3/p+1	(E)-2-(diethylamino)-2-hydroxyethenediazonium	CCN(CC)C(=C[N+]#N)O	1.9	136420956;11018963;54502084	MESH:(54502084);PUBCHEM:(136420956 11018963 54502084);DSSTox:(DTXSID10711796);PUBMED:(null)	137438953542.0	159.124	257.0	4.281	8.390798422803544e+17	8.39079630841285e+17	8.39079630841285e+17	
691	GHFFJXHFACTURS	sirius	CCCC1CCC2C(C(OC2CC1)C(C(C)(C3CCC4(C3(CCC5C4=CC(=O)C6C5(CC(C(C6)O)O)CCC7CCC(NC7)N)C8CCCCC8)O)O)O)C																																																																																												1.0	2.0	0.061	0.061	-606.927	0.032	0.011	58.339	C46H76N2O7	[M + H3N + H]+	C46H80N3O7+	InChI=1S/C46H76N2O7/c1-4-8-28-11-14-31-27(2)41(55-38(31)15-12-28)42(52)43(3,53)39-19-22-46(54)33-23-35(49)34-24-36(50)37(51)25-44(34,20-17-29-13-16-40(47)48-26-29)32(33)18-21-45(39,46)30-9-6-5-7-10-30/h23,27-32,34,36-42,48,50-54H,4-22,24-26,47H2,1-3H3	10-[2-(6-aminopiperidin-1-ium-3-yl)ethyl]-13-cyclohexyl-17-[1,2-dihydroxy-1-(3-methyl-6-propyl-3,3a,4,5,6,7,8,8a-octahydro-2H-cyclohepta[b]furan-2-yl)propan-2-yl]-2,3,14-trihydroxy-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one	CCCC1CCC2C(C(OC2CC1)C(C(C)(C3CCC4(C3(CCC5C4=CC(=O)C6C5(CC(C(C6)O)O)CCC7CCC(NC7)N)C8CCCCC8)O)O)O)C	6.0	163132426;163132427;163132428;163132429	COCONUT:(CNP0446790);SUPERNATURAL:(SN0112649);PUBCHEM:(163132426 163132427 163132428 163132429)	3145730.0	786.601	261.0	4.35	8.390798913201615e+17	8.390796308748394e+17	8.390796308706451e+17	
693	YMIRKYHHYRQXIK	sirius	C1COCCN1NC2=NC(=NC=C2F)NN3CCOCC3																																																																																												1.0	2.0	0.005	0.005	-273.631	0.227	0.333	31.68	C12H19FN6O2	[M + H]+	C12H20FN6O2+	InChI=1S/C12H19FN6O2/c13-10-9-14-12(17-19-3-7-21-8-4-19)15-11(10)16-18-1-5-20-6-2-18/h9H,1-8H2,(H2,14,15,16,17)	5-fluoro-2-N,4-N-dimorpholin-4-ylpyrimidine-2,4-diamine	C1COCCN1NC2=NC(=NC=C2F)NN3CCOCC3	0.7	11652317	PUBCHEM:(11652317)	2.0	299.163	261.0	4.355	8.39079834059518e+17	8.39079630937754e+17	8.39079630937754e+17	
694	YYZIDSMCIRHLEC	sirius	CCC1(C(=O)NC(=O)NC1=O)C(=C)OCCC(C)C																																																																																												1.0	3.0	0.091	0.091	-197.448	0.051	0.333	47.752	C13H20N2O4	[M + H3N + H]+	C13H24N3O4+	InChI=1S/C13H20N2O4/c1-5-13(9(4)19-7-6-8(2)3)10(16)14-12(18)15-11(13)17/h8H,4-7H2,1-3H3,(H2,14,15,16,17,18)	Barbituric acid, 5-ethyl-5-(1-(isopentyloxy)vinyl)-	CCC1(C(=O)NC(=O)NC1=O)C(=C)OCCC(C)C	1.8	50673	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(50673);DSSTox:(DTXSID50220059)	137506062338.0	286.176	262.0	4.358	8.390798403006428e+17	8.390796309713084e+17	8.390796309713084e+17	
695	FKTYQIONZRQTJM	sirius	COCCNS(=O)(=O)NCC(CN)(F)F																																																																																												1.0	1.0	0.046	0.046	-133.567	0.581	0.5	26.677	C6H15F2N3O3S	[M + H]+	C6H16F2N3O3S+	InChI=1S/C6H15F2N3O3S/c1-14-3-2-10-15(12,13)11-5-6(7,8)4-9/h10-11H,2-5,9H2,1H3	2,2-difluoro-N'-(2-methoxyethylsulfamoyl)propane-1,3-diamine	COCCNS(=O)(=O)NCC(CN)(F)F	-1.4	114816260	PUBCHEM:(114816260)	2.0	248.088	263.0	4.382	8.39079839545668e+17	8.390796310090572e+17	8.390796310090572e+17	
695	PJLBDIIUBQPQGJ	isdb	O=C1C=C2Nc3cc(CO)ccc3O[C@H]2[C@@H]1CO																																													-1.0							1.0	0.49837598	ISDB	http://www.wikidata.org/entity/Q77374513	PJLBDIIUBQPQGJ-OQPBUACISA-N	InChI=1S/C13H13NO4/c15-5-7-1-2-12-9(3-7)14-10-4-11(17)8(6-16)13(10)18-12/h1-4,8,13-16H,5-6H2/t8-,13+/m1/s1	O=C1C=C2Nc3cc(CO)ccc3O[C@H]2[C@@H]1CO	C13H13NO4		247.084457896	Dandamycin	Alkaloids	Anthranilic acid alkaloids	Phenoxazine alkaloids	http://www.wikidata.org/entity/Q7623385	Streptomyces griseus	623861.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces griseus']		['Bacteria']									1.0	0.0	2.9935039281845093	1.0																									
696	RSKYURHIYDTREO	sirius	CC(=O)NC1C(C(C(OC1OC(=O)C)C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C																																																																																												1.0	1.0	0.534	0.534	-168.34	0.999	0.333	87.338	C19H27NO12	[M + H3N + H]+	C19H31N2O12+	InChI=1S/C19H27NO12/c1-8(21)20-15-17(29-11(4)24)18(30-12(5)25)16(32-19(15)31-13(6)26)14(28-10(3)23)7-27-9(2)22/h14-19H,7H2,1-6H3,(H,20,21)	[(2R)-2-[(2S,3R,4S,5S)-5-acetamido-3,4,6-triacetyloxyoxan-2-yl]-2-acetyloxyethyl] acetate	CC(=O)NC1C(C(C(OC1OC(=O)C)C(COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C	-0.9	11113306	PUBCHEM:(11113306)	2.0	479.187	263.0	4.383	8.390798975361204e+17	8.390796310468059e+17	8.390796310468059e+17	
697	KXGVEGMKQFWNSR	gnps	[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C	CCMSLIB00005463896	spectra_filtered.mgf	GNPS-MSMLS.mgf	0.905241	340256.0	0.0	169.827	6.0	0.0705261	415.211	1.0	temp/spectra_filtered.mgf697	1.0	DEOXYCHOLATE	ESI	Orbitrap	Commercial	Dorrestein	Kelly Weldon	M+Na	415.282	392.293	1.0	302-95-4	222528.0	[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C	InChI=1S/C24H40O4/c1-14(4-9-22(27)28)18-7-8-19-17-6-5-15-12-16(25)10-11-23(15,2)20(17)13-21(26)24(18,19)3/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16-,17+,18-,19+,20+,21+,23+,24-/m1/s1		1.0	Positive	GNPS-MSMLS	415.282	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C24H40O4	KXGVEGMKQFWNSR-LLQZFEROSA-N	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Steroids	Cholane steroids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005463896																																																																								
697	OTGHQZRQHSLCBD	sirius	CCNC(=NCCN1C(=O)CNC1=O)N2CCN(CC2)S(=O)(=O)CCOC(C)C																																																																																												1.0	1.0	0.065	0.065	-234.08	0.412	0.333	65.207	C17H32N6O5S	[M - H2O + H]+	C17H31N6O4S+	InChI=1S/C17H32N6O5S/c1-4-18-16(19-5-6-23-15(24)13-20-17(23)25)21-7-9-22(10-8-21)29(26,27)12-11-28-14(2)3/h14H,4-13H2,1-3H3,(H,18,19)(H,20,25)	N'-[2-(2,5-dioxoimidazolidin-1-yl)ethyl]-N-ethyl-4-(2-propan-2-yloxyethylsulfonyl)piperazine-1-carboximidamide	CCNC(=NCCN1C(=O)CNC1=O)N2CCN(CC2)S(=O)(=O)CCOC(C)C	-1.3	109567289	PUBCHEM:(109567289)	2.0	415.212	261.0	4.347	8.390798546325809e+17	8.390796310845546e+17	8.390796310803603e+17	
698	VTZRKUFAIWPNRI	sirius	CC(C(=O)OCC1=CC=CC=C1)NC(=O)C2CC(C(N2O)CSC(=O)C)C3=CC4=C(C=C3)OCO4																																																																																												1.0	2.0	0.076	0.076	-458.021	0.285	0.273	42.609	C25H28N2O7S	[M + H]+	C25H29N2O7S+	InChI=1S/C25H28N2O7S/c1-15(25(30)32-12-17-6-4-3-5-7-17)26-24(29)20-11-19(21(27(20)31)13-35-16(2)28)18-8-9-22-23(10-18)34-14-33-22/h3-10,15,19-21,31H,11-14H2,1-2H3,(H,26,29)	benzyl 2-({5-[(acetylsulfanyl)methyl]-4-(2H-1,3-benzodioxol-5-yl)-1-hydroxypyrrolidin-2-yl}formamido)propanoate	CC(C(=O)OCC1=CC=CC=C1)NC(=O)C2CC(C(N2O)CSC(=O)C)C3=CC4=C(C=C3)OCO4	3.7	4629680;439485	COCONUT:(CNP0332031);CHEBI:(431);KEGG:(C01316);PUBCHEM:(4629680 439485)	2097442.0	501.169	263.0	4.388	8.390798823653213e+17	8.39079631118109e+17	8.39079631118109e+17	
700	HWYGBPPFPNZPGQ	sirius	CC(=CC(=O)N)C(=O)N																																																																																												1.0	1.0	0.051	0.051	-114.342	1.0	0.333	91.559	C5H8N2O2	[M + H3N + H]+	C5H12N3O2+	InChI=1S/C5H8N2O2/c1-3(5(7)9)2-4(6)8/h2H,1H3,(H2,6,8)(H2,7,9)	2-methylbut-2-enediamide	CC(=CC(=O)N)C(=O)N	-1.4	643148;643944;239164	COCONUT:(CNP0275048);SUPERNATURAL:(SN0137760);PUBCHEM:(643148 643944 239164);PUBMED:(null)	3145794.0	146.092	265.0	4.418	8.390798441174597e+17	8.390796311852179e+17	8.390796311852179e+17	
700	TUHVEAJXIMEOSA	gnps|isdb	N=C(N)NCCCC(=O)O	CCMSLIB00013583327	spectra_filtered.mgf	GNPS-LIBRARY.mgf	0.984685	1385290.0	0.0	2.82005	6.0	0.000411987	146.092	1.0	temp/spectra_filtered.mgf700	1.0	4_GUANIDINOBUTANOATE	ESI	Orbitrap	Commercial	Aron	David Hattan	M+H	146.092	145.085	1.0	463-00-3		NC(=N)NCCCC(O)=O	InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)		1.0	Positive	GNPS-LIBRARY	146.092	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C5H11N3O2	TUHVEAJXIMEOSA-UHFFFAOYSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Aminoacids	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013583327	-1.0							1.0	0.5729852	ISDB	http://www.wikidata.org/entity/Q27457468	TUHVEAJXIMEOSA-UHFFFAOYSA-N	InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)	N=C(N)NCCCC(=O)O	C5H11N3O2		145.085126592	4-Guanidinobutyrate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q2264864	Salmonella enterica	338023.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Salmonella']	['Salmonella enterica']		['Bacteria']		['Proteobacteria']							2.0	0.0	4.291940689086914	1.0																									
701	SPNKGZFASINBMR	sirius	CSCCC(C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C(CCCCN)N																																																																																												1.0	1.0	0.009	0.009	-611.536	0.999	0.333	73.76	C17H30N6O4S	[M + H3N + H]+	C17H34N7O4S+	InChI=1S/C17H30N6O4S/c1-28-7-5-13(22-15(24)12(19)4-2-3-6-18)16(25)23-14(17(26)27)8-11-9-20-10-21-11/h9-10,12-14H,2-8,18-19H2,1H3,(H,20,21)(H,22,24)(H,23,25)(H,26,27)	2-[[2-(2,6-diaminohexanoylamino)-4-methylsulfanylbutanoyl]amino]-3-(1H-imidazol-5-yl)propanoic acid	CSCCC(C(=O)NC(CC1=CN=CN1)C(=O)O)NC(=O)C(CCCCN)N	-3.3	145456731;18222542	CHEBI:(160152);PUBCHEM:(145456731 18222542)	34.0	432.238	263.0	4.375	8.390798793454223e+17	8.39079631214578e+17	8.39079631214578e+17	
702	CPRWWXKLQNLTSZ	sirius	CCCCN1C=NC2=C1C(=O)N(C(=O)N2C)C																																																																																												1.0	3.0	0.012	0.013	-210.108	0.271	0.333	32.245	C11H16N4O2	[M + H3N + H]+	C11H20N5O2+	InChI=1S/C11H16N4O2/c1-4-5-6-15-7-12-9-8(15)10(16)14(3)11(17)13(9)2/h7H,4-6H2,1-3H3	7-Butyltheophylline	CCCCN1C=NC2=C1C(=O)N(C(=O)N2C)C	1.221	70557	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0052277);PUBCHEM:(70557);DSSTox:(DTXSID60144636);PUBMED:(null)	137507110978.0	254.161	266.0	4.432	8.390798467011514e+17	8.390796312523268e+17	8.390796312481325e+17	
702	ZRJHYOXNWCMGMW	isdb	N=C(N)NCCC[C@@H]1NC(=O)[C@H]2CCCN2C1=O																																													108.0	Amino acids and Peptides	0.5	Small peptides	0.5	Dipeptides	0.5	1.0	0.84405303	ISDB	http://www.wikidata.org/entity/Q77565427	ZRJHYOXNWCMGMW-JGVFFNPUSA-N	InChI=1S/C11H19N5O2/c12-11(13)14-5-1-3-7-10(18)16-6-2-4-8(16)9(17)15-7/h7-8H,1-6H2,(H,15,17)(H4,12,13,14)/t7-,8+/m0/s1	N=C(N)NCCC[C@@H]1NC(=O)[C@H]2CCCN2C1=O	C11H19N5O2		253.153874848	Amino({3-[(3s,8as)-1,4-Dioxooctahydropyrrolo[1,2-A]pyrazin-3-Yl]propyl}amino)methaniminium	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q131143	Pseudomonas	281374.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Unknown']		['Bacteria']		['Proteobacteria']							2.0	3.0	6.876212120056152	1.0																									
703	ADVWVIQNAOXLCV	sirius	CC1(CNCC(N1)(C)C)C																																																																																												1.0	1.0	0.071	0.071	-60.925	0.996	0.5	13.738	C8H18N2	[M + H3N + H]+	C8H22N3+	InChI=1S/C8H18N2/c1-7(2)5-9-6-8(3,4)10-7/h9-10H,5-6H2,1-4H3	2,2,6,6-Tetramethylpiperazine	CC1(CNCC(N1)(C)C)C	0.4	12700823	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(12700823)	67108866.0	160.181	272.0	4.526	8.390798447004681e+17	8.390796312858813e+17	8.390796312858813e+17	
704	DJIVEMPXVXHZAE	gnps	CCN1C(=O)C[C@H](C(=O)O)[C@H]1c1cnccc1	CCMSLIB00012837044	spectra_filtered.mgf	MSNLIB-NEGATIVE.mgf	0.977635	3259390.0	0.0	290.783	6.0	0.0677795	233.161	1.0	temp/spectra_filtered.mgf704	1.0	1955548-88-5	ESI	Orbitrap	Commercial	Tomas Pluskal	Corinna Brungs	[M-H]-	233.093	234.1	-1.0			CCN1C(=O)C[C@H](C(=O)O)[C@H]1c1cnccc1	InChI=1S/C12H14N2O3/c1-2-14-10(15)6-9(12(16)17)11(14)8-4-3-5-13-7-8/h3-5,7,9,11H,2,6H2,1H3,(H,16,17)/t9-,11+/m0/s1	DJIVEMPXVXHZAE-GXSJLCMTSA-N	1.0	Negative	MSNLIB-NEGATIVE	233.093	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C12H14N2O3	DJIVEMPXVXHZAE-GXSJLCMTSA-N				Nicotinic acid alkaloids|Ornithine alkaloids	Pyridine alkaloids|Pyrrolidine alkaloids	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00012837044																																																																								
