cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT
698	267.1719834648081	7.239777	0	267617.845	190901.2375	274924.2325	248526.4025	0	272537.8625	254812.4075	249162.15	205457.2975	0	267617.845	190901.2375	274924.2325	248526.4025
699	320.255908743553	7.244907	0	1650201.365	1727208.325	1546685.825	2091983.3250000002	0	1667495.925	1921124.69	1697127.975	1730330.25	0	1650201.365	1727208.325	1546685.825	2091983.3250000002
700	330.3365244350205	7.271383	0	3251498.65	2983006.05	3055663.575	3187379.025	0	3041644.15	3052957.9	2967600.95	3415344.3	0	3251498.65	2983006.05	3055663.575	3187379.025
701	331.339865846617	7.270655	0	719885.4475	649695.0475	684136.835	727453.05	0	654882.6625	697372.2225	650606.9349999999	778308.56	0	719885.4475	649695.0475	684136.835	727453.05
702	296.25838898306193	7.285304	0	843356.895	1442603.725	858830.8	1004196.4099999999	0	850696.805	873555.61	1336788.25	1087947.165	0	843356.895	1442603.725	858830.8	1004196.4099999999
703	341.3162109905804	7.3233814	0	279147.77749999997	429003.1125	234540.0075	547407.015	0	317240.64749999996	449152.38	341323.7925	382381.0925	0	279147.77749999997	429003.1125	234540.0075	547407.015
704	318.240320749079	7.293659	0	488844.495	1196140.865	465459.645	592023.7	0	480084.19	517471.0725	463600.465	1281312.9775	0	488844.495	1196140.865	465459.645	592023.7
705	191.08554924065305	7.2941813	0	407638.73250000004	427456.8825	396892.9	422466.0675	0	419633.9525	407723.72	399224.755	427872.155	0	407638.73250000004	427456.8825	396892.9	422466.0675
706	374.36287926307415	7.2969317	0	252133.8	261613.215	227728.5	243152.21	0	233702.6875	241102.9475	226728.3025	283093.7875	0	252133.8	261613.215	227728.5	243152.21
707	267.1954406011626	7.30397	0	243450.1175	267475.5275	246235.1625	238449.5325	0	240077.05	267858.9375	245076.1475	242598.20500000002	0	243450.1175	267475.5275	246235.1625	238449.5325
708	286.3104171089996	7.30781	0	445678.8975	484399.0925	472939.7875	452804.9425	0	445826.2525	478747.46	456754.2	474494.8075	0	445678.8975	484399.0925	472939.7875	452804.9425
709	267.1720056584763	7.2816463	0	254389.725	229836.9625	257548.9	272860.97250000003	0	265237.6175	249775.16999999998	265786.9125	233836.86	0	254389.725	229836.9625	257548.9	272860.97250000003
710	279.2319246285764	7.337693	0	239623.24	384781.98250000004	248006.5075	331740.97375	0	299747.7	271716.6575	335926.59125	296761.755	0	239623.24	384781.98250000004	248006.5075	331740.97375
711	296.2584014292205	7.338984	0	3480381.2	5084829.875	4045807.6	4525458.55	0	4131433.075	3978263.575	4688238.05	4338542.525	0	3480381.2	5084829.875	4045807.6	4525458.55
712	318.24029121238505	7.338984	0	1792385.585	2664737.05	2043936.145	2388118.5	0	2186052.425	2091024.21	2368503.15	2243597.495	0	1792385.585	2664737.05	2043936.145	2388118.5
713	341.31620704625743	7.338984	0	618426.3	851298.6625	692946.91	835426.8025	0	728672.895	720311.84	801484.765	747629.175	0	618426.3	851298.6625	692946.91	835426.8025
714	334.2141320697203	7.3395934	0	139188.9025	227439.96499999997	123752.655	198198.8125	0	184435.15	165411.96999999997	123752.655	214980.56	0	139188.9025	227439.96499999997	123752.655	198198.8125
715	280.26352740657927	7.36664	0	968730.25	1297109.6	1034048.165	1343561.975	0	1094438.935	1219657.5625	1180734.5625	1148618.9300000002	0	968730.25	1297109.6	1034048.165	1343561.975
716	245.17471107165488	7.41518	0	213398.015	205285.275	218318.505	216570.89	0	213819.055	209118.74	218423.4225	212211.4675	0	213398.015	205285.275	218318.505	216570.89
717	267.1567164908881	7.4136453	0	255996.3325	247007.5525	245543.7925	252102.3625	0	252375.705	239136.35499999998	254374.12	254763.86	0	255996.3325	247007.5525	245543.7925	252102.3625
718	203.14309121257767	7.4172854	0	595129.5175000001	605899.575	591796.85	625785.9875	0	616508.63	588177.2725	611153.2150000001	602772.8125	0	595129.5175000001	605899.575	591796.85	625785.9875
719	226.21652618212548	7.435591	0	988195.3500000001	622177.2475	775794.885	1103653.8	0	738075.0675	1130459.35	874856.9650000001	746429.9	0	988195.3500000001	622177.2475	775794.885	1103653.8
720	466.2929857214257	7.4369073	0	0.0	456096.60500000004	0.0	0.0	0	112748.155	132737.39	99333.085	111277.975	0	0.0	456096.60500000004	0.0	0.0
721	243.1355643708432	7.449057	0	1141756.575	1154695.725	1135034.8	1135568.4749999999	0	1122637.5	1172598.875	1141487.45	1130331.75	0	1141756.575	1154695.725	1135034.8	1135568.4749999999
722	266.2114906846188	7.4494386	0	112453.6625	160683.1225	116502.6725	157524.805	0	150207.255	163552.41999999998	78633.66750000001	154770.91999999998	0	112453.6625	160683.1225	116502.6725	157524.805
723	296.25842005795874	7.4976473	0	5652870.775	7892748.3	4987948.225	5972791.75	0	6399479.25	4496605.95	6648044.5	6962229.35	0	5652870.775	7892748.3	4987948.225	5972791.75
724	211.16933080861503	7.484171	0	1888004.5	1805255.325	1780161.025	1832147.775	0	1789426.525	1775838.15	1817710.525	1922593.4249999998	0	1888004.5	1805255.325	1780161.025	1832147.775
725	311.25793830163906	7.4861727	0	0.0	419594.70499999996	0.0	0.0	0	111903.155	108670.665	98365.915	100654.97	0	0.0	419594.70499999996	0.0	0.0
726	296.25841748379395	7.5023413	0	5384166.1	7134890.5	5300980.475	6809233.125	0	5812503.875	5713017.3	6398085.925	6705663.1	0	5384166.1	7134890.5	5300980.475	6809233.125
727	318.24029051703894	7.5023413	0	3284499.15	4304055.45	3182103.375	4078883.225	0	3547454.1	3400253.725	3802401.775	4099431.6	0	3284499.15	4304055.45	3182103.375	4078883.225
728	341.31621137543823	7.5023413	0	1505693.5	1931995.625	1405833.8075	1866690.2374999998	0	1588121.525	1572918.5499999998	1678662.0375	1870511.0574999999	0	1505693.5	1931995.625	1405833.8075	1866690.2374999998
729	334.2141424506415	7.503969	0	255541.19	357003.9425	156786.15	353845.0475	0	277177.8275	222672.36000000002	298884.59750000003	324441.545	0	255541.19	357003.9425	156786.15	353845.0475
730	279.23190199273864	7.5032687	0	459807.57999999996	609036.3425	474285.57500000007	593940.4525	0	494397.3425	496444.9575	579697.4425	566530.2075	0	459807.57999999996	609036.3425	474285.57500000007	593940.4525
731	195.17439732551304	7.5284534	0	457091.715	461305.22750000004	454644.9925	457329.1825	0	460901.0325	452422.925	449028.14	468019.02	0	457091.715	461305.22750000004	454644.9925	457329.1825
732	282.2790925118752	7.58147	0	260514.5975	286606.7825	254918.41	300708.355	0	255037.2075	300346.9575	268617.24	278746.74	0	260514.5975	286606.7825	254918.41	300708.355
733	454.2928508430372	7.5914464	0	108018.85250000001	289471.7925	173847.865	116936.85250000001	0	200673.70500000002	213586.15	115424.4275	158591.08	0	108018.85250000001	289471.7925	173847.865	116936.85250000001
734	195.1743923108885	7.5998006	0	968263.4875	987885.8525	988541.815	1001717.7949999999	0	998256.485	997002.7125	968389.0225	982760.73	0	968263.4875	987885.8525	988541.815	1001717.7949999999
735	259.16692416041457	7.6397796	0	253143.2775	236160.5475	233336.53	266631.955	0	257342.35249999998	249839.3275	244137.88	237952.75	0	253143.2775	236160.5475	233336.53	266631.955
736	334.21415560376664	7.6502047	0	201167.93	254935.8775	126921.175	239067.275	0	229174.1425	189936.41999999998	165155.14750000002	237826.5475	0	201167.93	254935.8775	126921.175	239067.275
737	341.316212127872	7.6507044	0	1299232.2125	1655926.725	1142126.1925000001	1603119.075	0	1512456.7	1371255.0725	1293433.5250000001	1523258.9075	0	1299232.2125	1655926.725	1142126.1925000001	1603119.075
738	296.2584114560049	7.650954	0	4920295.425	6696399.2	4739365.649999999	6149808.0	0	5848973.925	5312728.75	5429832.5	5914333.1	0	4920295.425	6696399.2	4739365.649999999	6149808.0
739	279.2318794929936	7.650259	0	293529.2625	434109.7625	303424.80000000005	400128.9725	0	381049.21749999997	325681.27	366299.2325	358163.0775	0	293529.2625	434109.7625	303424.80000000005	400128.9725
740	318.24028893143503	7.6510897	0	2770600.725	3686110.85	2568884.265	3366520.25	0	3263513.875	2956605.1	2930393.975	3241603.14	0	2770600.725	3686110.85	2568884.265	3366520.25
741	262.1437564302339	7.664284	0	275702.93	280559.4475	266504.32999999996	274140.0775	0	280946.39	279610.0025	262292.635	274057.7575	0	275702.93	280559.4475	266504.32999999996	274140.0775
742	195.1743959335095	7.686175	0	575146.3400000001	560375.3375	564583.5675	556089.7150000001	0	546173.3425	565836.2	580843.8875	563341.53	0	575146.3400000001	560375.3375	564583.5675	556089.7150000001
743	282.2790708469443	7.7012553	0	237962.47	247713.2425	222958.5325	289300.28250000003	0	239058.91	266816.8825	252097.16	239961.575	0	237962.47	247713.2425	222958.5325	289300.28250000003
744	298.27401604088186	7.73662	0	336242.1625	405934.395	331042.6215	367776.48	0	352694.5625	341026.405	373337.0775	373937.614	0	336242.1625	405934.395	331042.6215	367776.48
745	320.2558787168816	7.754945	0	191577.055	272047.495	203224.8625	250073.2025	0	231689.825	202967.68	262068.7175	220196.39250000002	0	191577.055	272047.495	203224.8625	250073.2025
746	304.2481271422823	7.7238774	0	832490.745	784176.75	845694.1525	850798.38	0	842107.9099999999	840666.9875	804572.065	825813.065	0	832490.745	784176.75	845694.1525	850798.38
747	280.26362837230937	7.7615647	0	206919.685	316182.0775	186246.39	266682.88	0	241221.39750000002	215703.63	254942.71500000003	264163.29	0	206919.685	316182.0775	186246.39	266682.88
748	399.2506033366124	7.746301	0	190916.73249999998	186528.1775	238458.4425	194858.14	0	198276.61	182161.3425	240208.7025	190114.8375	0	190916.73249999998	186528.1775	238458.4425	194858.14
749	454.2928823864414	7.773249	0	0.0	3620169.9	0.0	0.0	0	854462.45	939493.95	621168.75	1205044.75	0	0.0	3620169.9	0.0	0.0
750	480.3086755924377	7.7795024	0	492682.44749999995	30291.6035	629441.1275	625966.055	0	472868.4375	601427.6735	343010.62249999994	361074.5	0	492682.44749999995	30291.6035	629441.1275	625966.055
751	280.2635928214364	7.795792	0	306911.655	424945.805	268204.3075	359506.9125	0	351173.9425	315940.89249999996	336900.6325	355553.2125	0	306911.655	424945.805	268204.3075	359506.9125
752	343.33183849558486	7.8258862	0	119118.10999999999	508456.22500000003	312828.98250000004	583643.6725	0	791853.5075000001	134915.57	411198.6325	186079.28	0	119118.10999999999	508456.22500000003	312828.98250000004	583643.6725
753	320.25589613298564	7.82048	0	832349.1849999999	735125.855	489646.575	361066.50749999995	0	580426.47	478018.955	1029624.23	330118.4675	0	832349.1849999999	735125.855	489646.575	361066.50749999995
754	298.2739957404725	7.800223	0	407645.67000000004	538234.0425	414234.3125	492219.35250000004	0	473856.69	423451.8925	463970.2875	491054.5075	0	407645.67000000004	538234.0425	414234.3125	492219.35250000004
755	444.33200770933536	7.7973843	0	0.0	0.0	157932.65000000002	0.0	0	0.0	71494.1	0.0	86438.55	0	0.0	0.0	157932.65000000002	0.0
756	488.3583235124638	7.804085	0	0.0	0.0	108810.97	0.0	0	0.0	44268.43	0.0	64542.54	0	0.0	0.0	108810.97	0.0
757	522.3558284896412	7.8107605	0	764194.9775	0.0	1274998.8025	1071221.5075	0	718365.5700000001	1113863.195	591070.1325	687116.39	0	764194.9775	0.0	1274998.8025	1071221.5075
758	341.31620746739657	7.831453	0	273958.18875	395147.04000000004	213541.38999999998	365065.44999999995	0	309394.89	296471.53125	313597.54	328248.1075	0	273958.18875	395147.04000000004	213541.38999999998	365065.44999999995
759	318.24027487520027	7.831858	0	335034.63	502923.4175	308136.0475	455407.5775	0	423203.03	371284.90249999997	401290.93	405722.81000000006	0	335034.63	502923.4175	308136.0475	455407.5775
760	296.2584012693275	7.8317986	0	717104.48	1040933.1575	711437.5	914283.0900000001	0	876473.1799999999	769258.965	840372.59	897653.4924999999	0	717104.48	1040933.1575	711437.5	914283.0900000001
761	301.14090490648704	7.8905773	0	628756.79	638960.725	666885.1475	650281.39	0	624176.9650000001	682665.3	644439.5	633602.2875	0	628756.79	638960.725	666885.1475	650281.39
762	494.32431448032327	7.8799863	0	142681.0475	0.0	224322.24	169857.01	0	153620.655	196379.845	85767.265	101092.5325	0	142681.0475	0.0	224322.24	169857.01
763	336.22981808701513	7.8883963	0	124305.5975	198750.65	130253.64	195926.4025	0	175153.2775	141081.245	130253.64	202748.1275	0	124305.5975	198750.65	130253.64	195926.4025
764	263.2370000041417	7.8868203	0	337256.279	463056.78	391663.9275	425081.2625	0	392551.915	349642.64400000003	457929.48749999993	416934.2025	0	337256.279	463056.78	391663.9275	425081.2625
765	339.300589030238	7.887305	0	166584.91999999998	322325.76	254230.02750000003	274389.445	0	241595.47	223811.35249999998	263507.09	288616.24	0	166584.91999999998	322325.76	254230.02750000003	274389.445
766	298.2740570703368	7.8887057	0	3364432.85	4796491.25	4071087.875	4233133.8	0	3846126.675	3560585.975	4515458.25	4542974.875	0	3364432.85	4796491.25	4071087.875	4233133.8
767	280.26355908430594	7.8890886	0	2413195.4875	3395610.2	2933897.09	3072292.3	0	2770005.965	2525602.0125	3249906.425	3269480.675	0	2413195.4875	3395610.2	2933897.09	3072292.3
768	320.25592552677153	7.8891125	0	2269317.715	3078615.525	2741227.265	2950237.825	0	2601823.115	2409573.99	3014677.075	3013324.15	0	2269317.715	3078615.525	2741227.265	2950237.825
769	343.3318445690248	7.889805	0	1789044.3875000002	2428793.5	2003756.0999999999	2301035.75	0	2026880.875	1900220.0125000002	2228575.525	2366953.325	0	1789044.3875000002	2428793.5	2003756.0999999999	2301035.75
770	172.13320222609178	7.8870354	0	46049.1725	49655.79	74018.7425	43752.555	0	49655.79	43752.555	74018.7425	46049.1725	0	46049.1725	49655.79	74018.7425	43752.555
771	156.13837543579223	7.8896112	0	49396.9025	132568.715	84249.165	90073.475	0	52005.1925	87177.5075	84249.165	132856.3925	0	49396.9025	132568.715	84249.165	90073.475
772	324.2167741908481	7.8926806	0	269126.455	265274.3175	270268.26	268534.4675	0	269187.985	273688.2825	258147.7625	272179.47000000003	0	269126.455	265274.3175	270268.26	268534.4675
773	301.1409335321485	7.907703	0	594795.3025	619929.365	632472.1	640311.3125	0	604707.8425	641912.7	635229.975	605657.5625	0	594795.3025	619929.365	632472.1	640311.3125
774	358.36795845498847	7.926817	0	1038710.925	1039679.9375	1095484.5	1010785.595	0	1068544.835	1016374.05	1016822.0974999999	1082919.975	0	1038710.925	1039679.9375	1095484.5	1010785.595
775	285.22133263688835	7.9263763	0	0.0	0.0	94793.685	0.0	0	0.0	45053.975	0.0	49739.71	0	0.0	0.0	94793.685	0.0
776	324.2167686790958	7.9025784	0	278334.235	265638.51249999995	286864.23250000004	277507.40499999997	0	273843.51	277154.4125	272606.64	284739.8225	0	278334.235	265638.51249999995	286864.23250000004	277507.40499999997
777	386.1612310617469	7.938542	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
778	363.21992948391744	7.948914	0	3147737.9	3110994.375	3036863.075	3151590.3	0	2958988.425	3360173.0	3039676.7	3088347.525	0	3147737.9	3110994.375	3036863.075	3151590.3
779	411.09375839795	7.9610972	0	518439.4675	611343.715	623134.24	580848.7275	0	524275.89249999996	597440.9199999999	560021.7375	652027.6	0	518439.4675	611343.715	623134.24	580848.7275
780	371.1012348611416	7.961582	0	358614.8425	425547.61	436851.0025	409997.265	0	381930.22	406577.185	378206.1325	464297.1825	0	358614.8425	425547.61	436851.0025	409997.265
781	389.1118942290552	7.9626403	0	295988.65	339740.875	326434.45999999996	302690.5375	0	288544.425	322632.095	307627.4175	346050.58499999996	0	295988.65	339740.875	326434.45999999996	302690.5375
782	297.0825408849166	7.9623322	0	304724.5875	352871.5	338513.785	314686.4575	0	296017.8025	334247.7575	320175.225	360355.545	0	304724.5875	352871.5	338513.785	314686.4575
783	336.229817916343	7.894966	0	131219.6775	198750.65	68755.875	195843.22749999998	0	175153.2775	141081.245	68755.875	209579.0325	0	131219.6775	198750.65	68755.875	195843.22749999998
784	339.3005911118212	7.891342	0	182728.91999999998	331963.20999999996	115960.3725	275121.6575	0	253223.98	233454.65999999997	125237.435	293858.08499999996	0	182728.91999999998	331963.20999999996	115960.3725	275121.6575
785	320.25594481164427	7.967799	0	1296345.6625	1906726.35	1465821.3	1680377.275	0	1513806.5750000002	1451969.1125	1615408.45	1768086.45	0	1296345.6625	1906726.35	1465821.3	1680377.275
786	263.23700002938983	7.9173474	0	315346.384	418621.68	287208.9375	350714.6025	0	363126.16000000003	300188.224	353474.4975	355102.7225	0	315346.384	418621.68	287208.9375	350714.6025
787	298.2740501215006	7.968703	0	1508270.415	2150216.8	1682066.5050000001	1934205.84	0	1719033.79	1676794.715	1874071.98	2004859.0750000002	0	1508270.415	2150216.8	1682066.5050000001	1934205.84
788	280.26357661064145	7.969165	0	1953278.69	2847955.35	2231911.9375	2561973.825	0	2289201.9875	2226869.29	2463620.325	2615428.2	0	1953278.69	2847955.35	2231911.9375	2561973.825
789	343.33188297425534	7.966086	0	1225097.2425000002	1744219.9375	1321736.1075000002	1607647.365	0	1412360.1	1402906.205	1463585.565	1619848.7825	0	1225097.2425000002	1744219.9375	1321736.1075000002	1607647.365
790	592.5415589607405	8.071958	0	282562.2575	297132.18	281897.6275	279486.855	0	278830.8075	275870.19	262194.255	324183.6675	0	282562.2575	297132.18	281897.6275	279486.855
791	362.2689004945072	8.107884	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
792	339.1929584709477	8.112208	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
793	301.21609785747444	8.1119995	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
794	261.22134968055417	8.14357	0	135123.1325	0.0	121518.32500000001	131206.16999999998	0	72575.3425	157957.8875	111200.85	46113.5475	0	135123.1325	0.0	121518.32500000001	131206.16999999998
795	278.2479039490261	8.145167	0	1357280.75	648385.8200000001	1068054.645	1476822.0799999998	0	854840.9450000001	1539240.51	1227952.295	928509.5449999999	0	1357280.75	648385.8200000001	1068054.645	1476822.0799999998
796	183.1744192370734	8.163693	0	369482.095	340818.275	371555.205	369192.3225	0	351043.78500000003	354746.12	359534.72	385723.27249999996	0	369482.095	340818.275	371555.205	369192.3225
797	223.2056692951551	8.203481	0	876550.7375	851954.1275	866148.355	880731.05	0	909360.75	865739.85	840527.19	859756.48	0	876550.7375	851954.1275	866148.355	880731.05
798	324.28957114287937	8.209874	0	30431.42375	35028.21	48699.215	38657.145	0	35028.21	38657.145	48699.215	30431.42375	0	30431.42375	35028.21	48699.215	38657.145
799	295.18820688470856	8.223604	0	245949.9075	243413.935	251534.205	253858.4575	0	236771.39750000002	253886.885	251523.7625	252574.46	0	245949.9075	243413.935	251534.205	253858.4575
800	294.2427332615538	8.294723	0	340339.5025	265699.355	274106.57	443612.37	0	368608.675	259048.08750000002	314627.8575	381473.1775	0	340339.5025	265699.355	274106.57	443612.37
