cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:11	ATTRIBUTE_group:GNPSGROUP:4	ATTRIBUTE_group:GNPSGROUP:8	ATTRIBUTE_group:GNPSGROUP:WT	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:A	ATTRIBUTE_replicate:GNPSGROUP:B	ATTRIBUTE_replicate:GNPSGROUP:C	ATTRIBUTE_replicate:GNPSGROUP:D	ATTRIBUTE_mutant:GNPSGROUP:nan	ATTRIBUTE_mutant:GNPSGROUP:xthA1	ATTRIBUTE_mutant:GNPSGROUP:xthB1	ATTRIBUTE_mutant:GNPSGROUP:xthA2	ATTRIBUTE_mutant:GNPSGROUP:WT	component	#Scan#	Compound_Name
131	437.1930825181757	0.8273031	0	5523892.5	7875699.625	5012229.75	6048129.925	0	6238347.5	5302824.925	6162930.625	6755848.75	0	5523892.5	7875699.625	5012229.75	6048129.925	-1		
132	125.09623801881148	0.83098686	0	1116223.25	1962856.525	1111616.8775	1425521.825	0	1644407.9625	1125806.1	1191674.75	1654329.665	0	1116223.25	1962856.525	1111616.8775	1425521.825	-1		
133	124.11223135166064	0.83236927	0	2781144.45	5111325.7	2930617.525	3937027.9	0	4335312.175	2967680.125	3140242.0500000003	4316881.225	0	2781144.45	5111325.7	2930617.525	3937027.9	-1		
134	170.11757369297854	0.83236927	0	33628944.5	58978000.5	33646334.0	45454250.0	0	49763561.0	35683273.5	35619641.5	50641053.0	0	33628944.5	58978000.5	33646334.0	45454250.0	9	134.0	Spectral Match to Azelaic acid from NIST14
135	210.11020527463663	0.83282423	0	4825494.05	7970718.5	4688134.55	6180277.125	0	6558785.3	5631084.125	4911530.05	6563224.75	0	4825494.05	7970718.5	4688134.55	6180277.125	-1		
136	135.0804834380784	0.8462605	0	2279739.425	3826315.575	2125300.525	2051259.2	0	2842939.125	2217197.775	2415392.275	2807085.55	0	2279739.425	3826315.575	2125300.525	2051259.2	9	136.0	Spectral Match to .alpha.-Pinene oxide from NIST14
137	346.2588188631938	0.85020006	0	1177053.425	2442794.35	1703196.33	1716677.09	0	2024729.675	1221426.665	1773270.14	2020294.715	0	1177053.425	2442794.35	1703196.33	1716677.09	11		
138	446.2536285682304	0.8571239	0	1970947.95	1850179.9	3148209.075	2576021.925	0	2135129.0	2209555.375	3622229.075	1578445.4	0	1970947.95	1850179.9	3148209.075	2576021.925	13		
139	299.1598958293606	0.8783978	0	0.0	11155901.5	0.0	0.0	0	3240841.0	2057715.75	3317936.5	2539408.25	0	0.0	11155901.5	0.0	0.0	29		
140	317.1706232792105	0.8834823	0	0.0	2597200.05	0.0	0.0	0	738973.25	483876.55	784394.25	589956.0	0	0.0	2597200.05	0.0	0.0	29		
141	357.1632143572157	0.8770286	0	0.0	1990992.35	0.0	0.0	0	554990.875	371477.525	593405.25	471118.7	0	0.0	1990992.35	0.0	0.0	-1		
142	254.17510181230963	0.88737583	0	821684.8	751469.25	538679.0775	906193.0	0	816975.785	712953.155	727205.36	760891.8275	0	821684.8	751469.25	538679.0775	906193.0	11	142.0	Spectral Match to Palmitelaidic acid from NIST14
143	156.1019764485962	0.90381277	0	4665154.775	17811835.25	6227299.05	7391606.7	0	12862039.575	6319822.275	7883260.325	9030773.6	0	4665154.775	17811835.25	6227299.05	7391606.7	9	143.0	1-Ethyl-3-methyl-1H-pyrazole-4-carboxylic acid
144	139.0753737434071	0.91189945	0	1124552.1875	4400066.8	1716102.7	1993805.675	0	3305637.225	1805174.4875	1941530.1	2182185.55	0	1124552.1875	4400066.8	1716102.7	1993805.675	9		
145	174.1125128125354	0.90372866	0	1330871.435	4765647.775	1642415.535	2049388.525	0	3502238.385	1736320.825	2201859.935	2347904.125	0	1330871.435	4765647.775	1642415.535	2049388.525	9	145.0	SUBERIC ACID
146	242.1386377798824	0.90324837	0	869709.63	2258461.2	846350.61	1168843.31	0	1783001.585	1058548.3175	1126038.4975	1175776.35	0	869709.63	2258461.2	846350.61	1168843.31	9		
147	196.0944426718981	0.91827714	0	0.0	1969357.65	0.0	166450.2	0	745367.625	485937.8	338117.875	566384.55	0	0.0	1969357.65	0.0	166450.2	9		
148	335.1812112888189	0.90328693	0	0.0	1725504.6	0.0	0.0	0	540915.95	332646.875	507507.475	344434.3	0	0.0	1725504.6	0.0	0.0	29		
149	1601.2291847351053	0.92722195	0	352828.24	0.0	1385284.9125	0.0	0	0.0	1095018.19	302626.12	340468.8425	0	352828.24	0.0	1385284.9125	0.0	50		
150	808.5825399122106	0.9174051	0	1502637.8	540750.42	1329685.925	1697277.8	0	1208013.425	1269877.6	1374238.365	1218222.555	0	1502637.8	540750.42	1329685.925	1697277.8	69		
151	814.6324923709528	0.9218649	0	2182931.2	0.0	5367487.875	1386707.6	0	1046498.25	4347244.325	1700711.475	1842672.625	0	2182931.2	0.0	5367487.875	1386707.6	10	151.0	Spectral Match to N-Tetracosenoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14
152	321.1307711480869	0.9253845	0	0.0	2754617.625	0.0	0.0	0	503479.0	838370.25	754965.5	657802.875	0	0.0	2754617.625	0.0	0.0	-1		
153	299.14897258122875	0.9283496	0	2034104.45	7043372.0	1915177.75	1770944.15	0	3070005.9000000004	2702779.4	3375349.525	3615463.525	0	2034104.45	7043372.0	1915177.75	1770944.15	29		
154	165.0758523965469	0.92835134	0	645303.025	2473936.35	639182.96	672986.3099999999	0	1166770.45	711477.575	1198658.62	1354502.0	0	645303.025	2473936.35	639182.96	672986.3099999999	107	154.0	Mannitol
155	1586.2100579085616	0.9298337	0	4292237.55	0.0	7671370.925	2980654.125	0	2186490.1500000004	5616843.125	3656049.25	3484880.075	0	4292237.55	0.0	7671370.925	2980654.125	50		
156	1587.2136675860804	0.9298122	0	4384555.7	0.0	7707346.375	2992452.0	0	2228874.525	5579415.675	3620724.45	3655339.425	0	4384555.7	0.0	7707346.375	2992452.0	50		
157	135.0804857115571	0.8731393	0	1469190.05	3886852.1	1613495.775	1953148.35	0	2479661.45	2116328.95	2156334.55	2170361.325	0	1469190.05	3886852.1	1613495.775	1953148.35	9	157.0	Spectral Match to .alpha.-Pinene oxide from NIST14
158	800.6158256340262	0.93145597	0	75425425.5	3606690.775	126979830.5	47270784.0	0	39963622.875	91478846.95	58176873.25	63663387.7	0	75425425.5	3606690.775	126979830.5	47270784.0	10	158.0	SM(d18:1/23:0); [M+H]+ C46H94N2O6P1
159	1572.1955059030051	0.9317686	0	18030787.0	117245.155	19623130.25	20355597.5	0	13208730.75	15236493.5	15085491.155	14596044.5	0	18030787.0	117245.155	19623130.25	20355597.5	50		
160	1573.198716420261	0.9329028	0	17941550.0	113228.765	19554602.0	20285457.0	0	13808549.0	15030351.0	14645305.265	14410632.5	0	17941550.0	113228.765	19554602.0	20285457.0	50		
161	786.6019062980287	0.9349726	0	571733912.5	34876909.0	620414352.5	616754775.0	0	449024553.0	454558522.5	469007279.5	471189594.0	0	571733912.5	34876909.0	620414352.5	616754775.0	10	161.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14
162	184.0733753113201	0.93733597	0	5453324.375	474038.125	6591248.25	5407399.375	0	4279835.95	4538114.7425	4684407.8	4423651.6325	0	5453324.375	474038.125	6591248.25	5407399.375	9		
163	1545.1676955120918	0.9380374	0	11767675.75	137733.89	12727736.5	13287588.75	0	8517889.25	9379630.5	10184139.14	9839076.0	0	11767675.75	137733.89	12727736.5	13287588.75	50		
164	1558.178957192582	0.93908256	0	3377882.6	0.0	4967479.25	2398005.75	0	1808841.625	3559357.75	2701402.125	2673766.1	0	3377882.6	0.0	4967479.25	2398005.75	50		
165	1559.1819970571155	0.9399982	0	3392983.475	0.0	5044417.55	2414821.375	0	1945944.375	3499278.55	2799458.325	2607541.15	0	3392983.475	0.0	5044417.55	2414821.375	50		
166	1544.1639998016135	0.93924844	0	11523189.25	122427.015	12475010.75	13122204.0	0	8566143.75	9288635.25	9805713.515	9582338.5	0	11523189.25	122427.015	12475010.75	13122204.0	50		
167	733.5578963104225	0.94755155	0	6841055.5	4196165.625	7844090.875	6425309.125	0	5979772.0	6080739.25	7390845.875	5855264.0	0	6841055.5	4196165.625	7844090.875	6425309.125	3		
168	341.2433383869768	0.93928194	0	0.0	1787414.875	332585.625	113912.43	0	859828.95	427435.25	561083.7	385565.03	0	0.0	1787414.875	332585.625	113912.43	75		
169	758.5707018517729	0.9413801	0	124523106.0	11201310.25	142418025.0	129565046.0	0	98401608.0	97992394.75	106541641.75	104771842.75	0	124523106.0	11201310.25	142418025.0	129565046.0	3		
170	772.5862802048777	0.942401	0	25283777.5	1341794.575	35972861.5	18481411.25	0	15272212.225	23707636.35	20834973.65	21265022.6	0	25283777.5	1341794.575	35972861.5	18481411.25	3		
171	1516.132192221869	0.94310135	0	2325496.85	0.0	2494819.675	2737641.625	0	1810577.45	1894610.225	2001828.65	1850941.825	0	2325496.85	0.0	2494819.675	2737641.625	50		
172	1532.1594178034468	0.94481766	0	1368464.3	0.0	1592523.075	985802.05	0	753575.46	1237058.55	942655.0	1013500.415	0	1368464.3	0.0	1592523.075	985802.05	50		
173	1518.1459413830275	0.9454242	0	3308254.65	0.0	3595724.95	3397217.125	0	2264062.15	2744968.125	2626235.05	2665931.4	0	3308254.65	0.0	3595724.95	3397217.125	50		
174	760.584042524756	0.9456087	0	59185635.5	7051044.5	71049597.0	59958280.5	0	45106454.0	50165078.375	52544229.0	49428796.125	0	59185635.5	7051044.5	71049597.0	59958280.5	26	174.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14
175	744.5544618806573	0.94789976	0	5949565.375	374014.885	7693797.75	4776229.375	0	3825722.2	5497734.735	4806635.825	4663514.625	0	5949565.375	374014.885	7693797.75	4776229.375	3		
176	730.5389949327717	0.9511101	0	6977502.875	4276193.925	6859934.375	8840399.25	0	7312987.0	6198094.675	6957599.875	6485348.875	0	6977502.875	4276193.925	6859934.375	8840399.25	3		
177	123.05546993345706	0.9515661	0	8023329.625	19361271.0	7539214.875	7963367.625	0	9846778.125	10716389.25	12028046.25	10295969.5	0	8023329.625	19361271.0	7539214.875	7963367.625	-1	177.0	Isonicotinic acid - 40.0 eV
178	773.5535985147025	0.9564101	0	2287332.25	0.0	1229189.975	2285203.575	0	1990672.65	1040781.95	1499899.8	1270371.4	0	2287332.25	0.0	1229189.975	2285203.575	3	178.0	PC(16:1/19:1); [M+H]+ C43H83N1O8P1
179	814.5947104532529	0.95211846	0	3096570.325	0.0	2404075.425	2017643.475	0	2330638.95	1573783.625	1841574.975	1772291.675	0	3096570.325	0.0	2404075.425	2017643.475	10	179.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14
180	800.5796385008564	0.9527524	0	16334183.75	91528.9375	8770899.75	18196745.0	0	15758536.4375	7905981.75	10195350.5	9533488.75	0	16334183.75	91528.9375	8770899.75	18196745.0	10	180.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1
181	801.5822580195711	0.9557521	0	8523870.375	0.0	4524128.875	9165308.0	0	7803558.5	4029604.125	5419185.875	4960958.75	0	8523870.375	0.0	4524128.875	9165308.0	10	181.0	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1
182	772.5507180443053	0.9569169	0	4726581.675	0.0	2738560.875	4705631.875	0	4498701.0	2082918.925	2972782.075	2616372.425	0	4726581.675	0.0	2738560.875	4705631.875	3	182.0	PC(17:1/18:2); [M+H]+ C43H81N1O8P1
183	567.5096692424297	0.9911301	0	0.0	1799529.25	0.0	0.0	0	534491.45	307904.35	445806.6	511326.85	0	0.0	1799529.25	0.0	0.0	24		
184	537.2602514048584	0.9805183	0	173367.3875	3056200.075	97313.485	277576.96	0	862194.93	686918.45	1206702.215	848642.3125	0	173367.3875	3056200.075	97313.485	277576.96	97		
185	816.5714216455017	0.97727203	0	1610296.5	0.0	965925.3825	1627943.275	0	1362830.25	852169.1325000001	954388.175	1034777.6	0	1610296.5	0.0	965925.3825	1627943.275	10	185.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14
186	187.14414111934616	0.9875838	0	356761.8875	2252978.8	562918.4550000001	737646.9375	0	1420507.7	617280.8925000001	781583.575	1090933.9125	0	356761.8875	2252978.8	562918.4550000001	737646.9375	9	186.0	azelaic acid CollisionEnergy:102040
187	446.25385620696807	1.0301311	0	179949.055	2672172.5	227793.6075	415008.19	0	759301.0625	237540.5175	1089253.495	1408828.2775	0	179949.055	2672172.5	227793.6075	415008.19	13		
188	184.0968426263484	0.9947306	0	342658.6525	766718.5900000001	267018.6475	379371.785	0	445917.355	383185.84	516450.805	410213.675	0	342658.6525	766718.5900000001	267018.6475	379371.785	9		
189	156.1019763310462	0.99830145	0	7953700.25	20516102.0	7188992.7	9784356.625	0	12883164.625	9780806.375	9862436.125	12916744.45	0	7953700.25	20516102.0	7188992.7	9784356.625	9		
190	170.1175915479005	0.9845551	0	1068376.3275	5881760.75	1101073.2125	1430620.64	0	4695225.475	1352934.2125	1491988.155	1941683.0875	0	1068376.3275	5881760.75	1101073.2125	1430620.64	9	190.0	Spectral Match to Azelaic acid from NIST14
191	139.075377569126	1.0027647	0	1319233.975	3488445.65	1238071.525	1734721.075	0	2229923.15	1622054.5	1642326.725	2286167.85	0	1319233.975	3488445.65	1238071.525	1734721.075	9		
192	196.09445509102352	1.0148928	0	107933.46	3028937.675	68076.375	230784.85	0	980302.735	765970.7	753304.675	936154.25	0	107933.46	3028937.675	68076.375	230784.85	9		
193	818.5901855034622	1.0046645	0	3398353.05	0.0	2538671.3	3564394.825	0	2800447.875	2443432.225	1981295.1	2276243.975	0	3398353.05	0.0	2538671.3	3564394.825	10	193.0	PC(17:0/22:6); [M+H]+ C47H83N1O8P1
194	254.24786688036428	1.0063595	0	1229352.2375	1671308.4	1140068.9875	1293712.375	0	1357394.6	1430697.275	1349516.0875	1196834.0375	0	1229352.2375	1671308.4	1140068.9875	1293712.375	11	194.0	Spectral Match to Palmitelaidic acid from NIST14
195	308.22192454807475	1.0008553	0	573917.9125	3706209.35	898769.865	1219292.085	0	1978032.335	1478840.5	1550533.7975	1390782.58	0	573917.9125	3706209.35	898769.865	1219292.085	11		
196	506.5303454822675	1.0069472	0	580246.5700000001	1018421.41	715654.22	575982.8425	0	937288.915	514852.9	779617.235	658545.9924999999	0	580246.5700000001	1018421.41	715654.22	575982.8425	6		
197	283.2824215543448	1.000576	0	3126717.85	3975995.15	2973472.0	2625891.225	0	2608064.6	3633043.9	3461872.075	2999095.65	0	3126717.85	3975995.15	2973472.0	2625891.225	11	197.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14
198	256.26349066613693	1.0021567	0	1166684.225	1826249.575	1176001.06	1361119.96	0	1453241.15	1422972.425	1373718.31	1280122.935	0	1166684.225	1826249.575	1176001.06	1361119.96	58	198.0	Spectral Match to Palmitamide from NIST14
199	281.2669857453645	1.0078934	0	1131168.225	1846791.0	958774.565	1397299.775	0	1820802.475	626166.925	1500878.775	1386185.39	0	1131168.225	1846791.0	958774.565	1397299.775	11		
200	296.25839481259624	1.0108383	0	5285129.8	12288047.25	5591894.075	7105717.125	0	10995505.5	3341771.875	7617243.5	8316267.375	0	5285129.8	12288047.25	5591894.075	7105717.125	11		
201	281.1384511149108	1.0122417	0	1352211.35	2584923.6500000004	1064856.41	1400776.025	0	1382650.65	1297077.775	1879206.335	1843832.675	0	1352211.35	2584923.6500000004	1064856.41	1400776.025	11		
202	280.2636145749585	1.0101734	0	5487476.0	12498347.0	5770760.5	6763727.625	0	9028566.125	7040425.5	7324873.5	7126446.0	0	5487476.0	12498347.0	5770760.5	6763727.625	11	202.0	MoNA:790536 Linoleic acid
203	292.2270898462091	1.0078741	0	946420.875	2265843.225	1040836.385	1267645.275	0	1997515.44	564526.075	1438530.4249999998	1520173.8199999998	0	946420.875	2265843.225	1040836.385	1267645.275	52		
204	415.21163003886153	1.0109928	0	34684565.0	92282111.5	33174924.0	38263217.0	0	55590571.0	41715264.0	50253823.5	50845159.0	0	34684565.0	92282111.5	33174924.0	38263217.0	13	204.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
205	294.2427959593409	1.010324	0	2793652.825	5928872.625	2857812.675	3391765.6	0	4963246.75	1699975.5499999998	4045869.6	4263011.825	0	2793652.825	5928872.625	2857812.675	3391765.6	11		
206	432.23818693061344	1.0119745	0	17529124.0	47008018.5	17533759.5	19978142.5	0	29397322.5	21361669.75	25403588.5	25886463.75	0	17529124.0	47008018.5	17533759.5	19978142.5	13	206.0	Ex229
207	310.2375413476393	1.0143465	0	1232128.0375	3035630.7	1448820.485	1718454.91	0	2683568.7375	780951.5875	1980947.2975	1989566.51	0	1232128.0375	3035630.7	1448820.485	1718454.91	11		
208	202.21657935303395	1.0054094	0	0.0	67547.595	0.0	0.0	0	0.0	0.0	67547.595	0.0	0	0.0	67547.595	0.0	0.0	-1		
209	437.1934857189231	1.0447878	0	156494.8	4739685.425	193609.45	343948.675	0	1450943.05	1307573.625	1177307.455	1497914.22	0	156494.8	4739685.425	193609.45	343948.675	-1		
210	446.2538447164671	1.057979	0	405415.255	3344214.05	403676.2475	528779.6875	0	1152642.685	1047877.2675	1100127.7875	1381437.5	0	405415.255	3344214.05	403676.2475	528779.6875	13		
211	453.16732049122334	1.0707746	0	0.0	2030506.3	94620.21	161436.16499999998	0	665605.0	539892.55	477225.375	603839.75	0	0.0	2030506.3	94620.21	161436.16499999998	-1		
212	1544.1638269647578	1.0769928	0	2684321.0	0.0	2613291.0250000004	1885794.875	0	1170534.25	2059771.625	1997742.55	1955358.475	0	2684321.0	0.0	2613291.0250000004	1885794.875	50		
213	1545.1675199192389	1.0807861	0	2649443.45	0.0	2581214.5	2456644.025	0	1804217.4	1999987.4	1964546.375	1918550.8	0	2649443.45	0.0	2581214.5	2456644.025	50		
214	182.07877369153084	1.1263605	0	0.0	778787.6625	0.0	68606.525	0	223892.575	215233.0	165496.5625	242772.05	0	0.0	778787.6625	0.0	68606.525	-1		
215	184.0733630903877	1.1090444	0	2242147.0	0.0	1676753.05	1955696.175	0	1522956.25	1697124.15	1571486.5	1083029.325	0	2242147.0	0.0	1676753.05	1955696.175	9		
216	230.13873866989687	1.1322675	0	507971.2	1632683.15	570176.1950000001	668058.23	0	1083256.195	632168.9500000001	839872.605	823591.025	0	507971.2	1632683.15	570176.1950000001	668058.23	9		
217	772.5500596396764	1.1434094	0	1821160.225	0.0	1128125.075	1827462.425	0	1735948.5	814106.975	1229177.0	997515.25	0	1821160.225	0.0	1128125.075	1827462.425	3	217.0	PC(17:1/18:2); [M+H]+ C43H81N1O8P1
218	730.5388588940199	1.13701	0	2283309.925	1131483.15	2102300.8	2604511.875	0	2168339.8	1920638.25	2020152.35	2012475.35	0	2283309.925	1131483.15	2102300.8	2604511.875	3		
219	800.5793808653268	1.1432211	0	5899620.075	0.0	3541238.875	7000616.875	0	6155735.25	2789491.95	4078641.3	3417607.325	0	5899620.075	0.0	3541238.875	7000616.875	10	219.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1
220	801.5822920772144	1.1478137	0	2981277.975	0.0	1779763.725	3396782.55	0	2959373.55	1407662.7000000002	2089640.95	1701147.0499999998	0	2981277.975	0.0	1779763.725	3396782.55	10	220.0	SM(d18:1/23:0); [M+H]+ C46H94N2O6P1
221	808.5824394977624	1.1625377	0	1587996.625	72365.89	1485032.1	1275431.3250000002	0	732204.475	1225487.625	1309953.99	1153179.85	0	1587996.625	72365.89	1485032.1	1275431.3250000002	69		
222	415.2116263126214	1.1312613	0	34375940.5	77597622.5	28259692.25	34603792.0	0	51132646.0	38290093.0	41114754.0	44299554.25	0	34375940.5	77597622.5	28259692.25	34603792.0	13	222.0	"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:102040"""
223	567.5097634520989	1.180958	0	0.0	2398935.55	0.0	0.0	0	574818.375	571508.3	574487.25	678121.625	0	0.0	2398935.55	0.0	0.0	24		
224	735.3359032800379	1.1953547	0	0.0	1337877.3	76334.415	0.0	0	339509.065	388654.25	299434.85	386613.55	0	0.0	1337877.3	76334.415	0.0	88		
225	281.1384434435523	1.1803231	0	1381487.3375	2539669.575	1203363.4725	1423273.2	0	1798824.1	1371275.1125	1635789.1625	1741905.21	0	1381487.3375	2539669.575	1203363.4725	1423273.2	11		
226	816.5734661344272	1.2537103	0	1889523.8	0.0	1226911.55	1278515.075	0	1161431.775	985421.925	1210564.3250000002	1037532.4	0	1889523.8	0.0	1226911.55	1278515.075	10	226.0	Spectral Match to N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine from NIST14
227	316.1754326591169	1.2217149	0	2018714.475	3239373.775	2161722.7	1761821.165	0	2314238.475	1852716.74	2333416.525	2681260.375	0	2018714.475	3239373.775	2161722.7	1761821.165	-1		
228	174.18525928548792	1.2258375	0	368879.66	693259.8275	0.0	337511.205	0	166513.0	626198.96	285848.9675	321089.765	0	368879.66	693259.8275	0.0	337511.205	-1		
229	299.1488355645629	1.2252661	0	15788846.5	24291076.0	16213981.25	13220926.75	0	17033208.25	14245257.0	17659367.75	20576997.5	0	15788846.5	24291076.0	16213981.25	13220926.75	-1		
230	135.08050557571502	1.2277902	0	5729898.0	8461186.125	5776823.625	4898250.0	0	6230835.125	5080287.625	6287625.375	7267409.625	0	5729898.0	8461186.125	5776823.625	4898250.0	9		
231	165.07581965125155	1.2290571	0	5471128.3	8239571.75	5548923.375	4596444.925	0	5869204.3	4892140.425	6035001.875	7059721.75	0	5471128.3	8239571.75	5548923.375	4596444.925	107	231.0	Mannitol
232	818.5898645961587	1.2350702	0	2222536.5	0.0	1585762.575	1632820.7	0	1331361.75	1233542.375	1473018.0	1403197.65	0	2222536.5	0.0	1585762.575	1632820.7	10	232.0	PC(18:0/20:1); [M+H]+ C46H91N1O8P1
233	799.5678431554851	1.3049356	0	1200418.7125	0.0	947324.51	961638.64	0	1088595.875	725673.11	521992.4875	773120.39	0	1200418.7125	0.0	947324.51	961638.64	10	233.0	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1
234	619.2730077834245	1.2511253	0	532871.9325	5440280.2	637271.3275	489019.615	0	1388785.365	1739053.1675	2031472.4925	1940132.05	0	532871.9325	5440280.2	637271.3275	489019.615	-1		
