CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
90	137	11	0.8361	-18.010
51	96	11	0.8192	-9.948
57	96	11	0.7586	-9.957
49	57	11	0.7506	-44.017
50	57	11	0.7906	1.012
51	57	11	0.9313	0.009
57	84	11	0.7799	4.022
57	125	11	0.8034	16.058
57	194	11	0.7817	44.017
66	98	11	0.7677	-15.995
67	98	11	0.7705	-11.964
98	99	11	0.8215	2.016
83	97	11	0.7537	-29.974
97	129	11	0.7812	-18.010
54	65	11	0.8775	28.031
63	65	11	0.7681	10.021
65	200	11	0.8777	-28.031
65	338	11	0.8257	-28.031
41	49	11	0.8322	29.034
41	52	11	0.845	28.030
41	194	11	0.8446	29.034
41	197	11	0.7551	-0.001
365	370	11	0.8479	28.031
365	510	11	0.7542	266.262
66	67	11	0.7872	-4.031
66	71	11	0.8256	-2.016
66	207	11	0.8263	0.000
42	524	11	0.875	-74.037
379	524	11	0.8098	208.183
510	524	11	0.8192	-28.031
524	541	11	0.8166	28.031
199	225	11	0.8806	0.129
201	225	11	0.9113	0.000
54	55	11	0.8055	-1.003
55	200	11	0.7989	1.003
55	338	11	0.7887	1.003
52	197	11	0.8332	-28.031
60	68	11	0.8992	28.032
61	68	11	0.8163	29.035
63	68	11	0.7625	26.016
68	74	11	0.8011	-28.906
68	83	11	0.7713	-24.000
68	84	11	0.7518	-42.011
99	129	11	0.7826	0.000
42	379	11	0.7766	-282.220
60	379	11	0.7674	-267.208
370	379	11	0.8607	2.016
379	411	11	0.7729	26.052
379	510	11	0.8576	236.215
379	541	11	0.9035	236.215
50	51	11	0.8061	1.003
54	56	11	0.8659	17.026
54	67	11	0.7421	-18.011
54	71	11	0.7553	-15.995
54	200	11	0.9758	0.000
54	338	11	0.9299	0.000
56	200	11	0.8649	-17.026
67	200	11	0.7546	18.011
71	200	11	0.7847	15.995
200	338	11	0.9336	0.000
74	199	11	0.7778	-0.128
199	201	11	0.8846	0.129
60	61	11	0.8147	-1.003
61	63	11	0.7729	3.019
61	74	11	0.8616	0.129
56	370	11	0.8052	-270.256
338	370	11	0.7493	-253.230
370	510	11	0.7466	238.230
411	541	11	0.7557	210.163
71	99	11	0.8015	-11.964
56	63	11	0.7748	0.984
63	74	11	0.7608	-2.890
63	83	11	0.7519	2.016
67	71	11	0.8522	2.016
71	84	11	0.7811	18.010
71	207	11	0.7906	2.016
42	541	11	0.8562	-46.005
510	541	11	0.8707	-0.000
42	49	11	0.7863	11.005
49	52	11	0.7975	-1.003
49	100	11	0.7977	-55.990
49	125	11	0.8624	-27.959
49	194	11	0.8938	0.000
60	74	11	0.7709	-0.875
74	201	11	0.7521	0.000
67	207	11	0.7423	4.031
