#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1034	spectra_filtered.mgf	*..*		:8563	283	-1	0	185.081	0	0.896359	0	0	9596610.0	1399750.0	Asperlactone M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf1034	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	1037.06				7	0	0.19194	184.889	0	CCMSLIB00011906249
932	spectra_filtered.mgf	*..*		:4684	5620	-1	0	283.26	1	0.895837	0	0	2285130.0	2739870.0	Spectral Match to 3-Hydroxyoctadecanoic Acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf932	-1	GNPS-NIST14-MATCHES.mgf	3462.67				8	0	0.980835	282.279	0	CCMSLIB00003140107
684	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.893469	0	0	1253890.0	255838.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf684	-1	GNPS-NIST14-MATCHES.mgf	7461.86				8	0	1.979	263.237	0	CCMSLIB00003135404
913	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.890698	0	0	5172120.0	564643.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf913	-1	GNPS-NIST14-MATCHES.mgf	0.866435				10	0	0.000488281	563.552	0	CCMSLIB00003137784
1091	spectra_filtered.mgf	*..*		:1427	4499	-1	0	776.234	1	0.890527	0	0	63569300.0	435372.0	Contaminant vial septum ThermoFisher C5000-44B M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1091	-1	GNPS-LIBRARY.mgf	1.41534				18	0	0.00109863	776.233	0	CCMSLIB00005435824
141	spectra_filtered.mgf	*..*		:510	510	-1	0	131.118	1	0.889774	0	0	425692.0	543575.0	Acetylhydrazine_Butyraldehyde (known isomers: 0; isobaric peaks in run: 2) [M+H]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf141	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	15094.8				6	0	1.9792	129.139	0	CCMSLIB00016343537
831	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.888882	0	0	1253890.0	519958.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf831	-1	GNPS-NIST14-MATCHES.mgf	7461.74				6	0	1.97897	263.237	0	CCMSLIB00003135404
700	spectra_filtered.mgf	*..*		:16928	117367	-1	0	330.179	1	0.884172	0	0	365.592	363515.0	Z1517722710 [M+Na]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf700	-1	MSNLIB-POSITIVE.mgf	477.11				6	0	0.157532	330.337	0	CCMSLIB00012766668
922	spectra_filtered.mgf	*..*		:6012	2362	-1	0	282.279	0	0.882673	0	0	283986.0	10201200.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf922	-1	GNPS-NIST14-MATCHES.mgf	4151.48				11	0	1.17188	283.451	0	CCMSLIB00003136849
917	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	1	0.88141	0	0	592.682	777868.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf917	-1	MONA.mgf	980.207				10	0	0.242111	247.242	0	CCMSLIB00000565916
112	spectra_filtered.mgf	*..*		:22516	22516	-1	0	196.064	1	0.880192	0	0	189.933	198564.0	4432-31-9 M+H	MCE-DRUG	temp/spectra_filtered.mgf112	-1	MCE-DRUG.mgf	0.622604				6	0	0.00012207	196.064	0	CCMSLIB00010152240
612	spectra_filtered.mgf	*..*		:41175	53174	-1	0	302.305	1	0.879015	0	0	14894800.0	149596.0	Massbank:LU100204 2,2'-(Tetradecylimino)diethanol|Tetradecyldiethanolamine M+H	MASSBANK	temp/spectra_filtered.mgf612	-1	MASSBANK.mgf	0.908547				7	0	0.000274658	302.305	0	CCMSLIB00005766726
697	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.877736	0	0	1253890.0	317656.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf697	-1	GNPS-NIST14-MATCHES.mgf	7461.86				7	0	1.979	263.237	0	CCMSLIB00003135404
815	spectra_filtered.mgf	*..*		:3192	1670	-1	0	255.232	1	0.876871	0	0	243558.0	199578.0	Spectral Match to Palmitelaidic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf815	-1	GNPS-NIST14-MATCHES.mgf	3855.83				9	0	0.984131	254.248	0	CCMSLIB00003136157
640	spectra_filtered.mgf	*..*		:3553	2768	-1	0	460.424	1	0.875216	0	0	617610.0	587309.0	spermidine-C20:1 M+Na	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf640	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	335.716				6	0	0.154572	460.269	0	CCMSLIB00011436270
489	spectra_filtered.mgf	*..*		:1118	19581	-1	0	287.104	0	0.874402	0	0	332.996	63878.2	2-[[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl]oxy]oxane-3,4,5-triol [M+K]+	MONA	temp/spectra_filtered.mgf489	-1	MONA.mgf	4129.86				8	0	1.1857	288.29	0	CCMSLIB00004692181
774	spectra_filtered.mgf	*..*		:24348	24348	-1	0	358.368	1	0.873959	0	0	364.715	110043.0	Stearyldiethanolamine [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf774	-1	MSNLIB-POSITIVE.mgf	0.170314				6	0	6.10352e-05	358.368	0	CCMSLIB00012316042
786	spectra_filtered.mgf	*..*		:2488	33	-1	0	263.237	1	0.873698	0	0	628374.0	290337.0	2,4,6-Tri-tert-butylphenol M+H	ECRFS_DB	temp/spectra_filtered.mgf786	-1	ECRFS_DB.mgf	0.0				9	0	0.0	263.237	0	CCMSLIB00012728788
940	spectra_filtered.mgf	*..*		:6670	7116	-1	0	391.284	0	0.866016	0	0	91935400.0	549509.0	DEHP CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf940	-1	BERKELEY-LAB.mgf	146.94				7	0	0.0574951	391.341	0	CCMSLIB00010109104
749	spectra_filtered.mgf	*..*		:3975	5202	-1	0	454.293	1	0.865559	0	0	5025040.0	289800.0	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf749	-1	GNPS-NIST14-MATCHES.mgf	0.268704				10	0	0.00012207	454.293	0	CCMSLIB00003139689
95	spectra_filtered.mgf	*..*		:14055	14501	-1	0	173.043	1	0.865538	0	0	688646.0	17521800.0	6-methoxypurine, oxamethane CollisionEnergy:205060 M+Na	BERKELEY-LAB	temp/spectra_filtered.mgf95	-1	BERKELEY-LAB.mgf	500.064				6	0	0.0865326	172.956	0	CCMSLIB00010116489
801	spectra_filtered.mgf	*..*		:2887	379	-1	0	279.232	1	0.865493	0	0	759178.0	231258.0	gamma-Linolenic acid (known structural isomers: 0; isobaric peaks in run: 2) [M+H]+	CMMC-FOOD-BIOMARKERS	temp/spectra_filtered.mgf801	-1	CMMC-FOOD-BIOMARKERS.mgf	3524.31				8	0	0.9841	278.248	0	CCMSLIB00013576563
674	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	0	0.863883	0	0	592.682	117975.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf674	-1	MONA.mgf	7180.84				10	0	1.77367	245.226	0	CCMSLIB00000565916
1122	spectra_filtered.mgf	*..*		:1948	4809	-1	0	536.165	1	0.862835	0	0	422790.0	2429490.0	Contaminants septum vial Thermo C4000-53 and C4000-54 serie M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf1122	-1	GNPS-LIBRARY.mgf	1.70755				12	0	0.000915527	536.166	0	CCMSLIB00005436264
690	spectra_filtered.mgf	*..*		:3544	792	-1	0	297.24	1	0.859238	0	0	470065.0	222264.0	Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf690	-1	GNPS-NIST14-MATCHES.mgf	3302.48				9	0	0.981628	296.258	0	CCMSLIB00003135278
757	spectra_filtered.mgf	*..*		:3881	3881	-1	0	522.356	1	0.858119	0	0	520349.0	545019.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf757	-1	PNNL-LIPIDS-POSITIVE.mgf	0.350538				6	0	0.000183105	522.356	0	CCMSLIB00010059238
283	spectra_filtered.mgf	*..*		:4789	5235	-1	0	189.112	1	0.857556	0	0	1274310.0	1157040.0	azelaic acid CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf283	-1	BERKELEY-LAB.mgf	5202.59				8	0	0.983871	188.128	0	CCMSLIB00010107223
537	spectra_filtered.mgf	*..*		:1830	20293	-1	0	289.141	1	0.855146	0	0	443.142	134631.0	(4aR,5S)-9,9a-dihydroxy-3,4a,5-trimethyl-5,6,7,8,8a,9-hexahydro-4H-benzo[f][1]benzofuran-2-one [M+Na]+	MONA	temp/spectra_filtered.mgf537	-1	MONA.mgf	2944.41				7	0	0.851349	288.29	0	CCMSLIB00004692893
330	spectra_filtered.mgf	*..*		:2109	3963	-1	0	135.117	1	0.852954	0	0	105344.0	4271150.0	Spectral Match to .alpha.-Pinene oxide from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf330	-1	GNPS-NIST14-MATCHES.mgf	270.016				6	0	0.0364838	135.081	0	CCMSLIB00003138450
583	spectra_filtered.mgf	*..*		:1333	1333	-1	0	387.363	1	0.852803	0	0	17593.4	934014.0	Massbank: Cholesterol [M+H]+	MASSBANK	temp/spectra_filtered.mgf583	-1	MASSBANK.mgf	438.269				10	0	0.169769	387.193	0	CCMSLIB00000206073
670	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.851752	0	0	1253890.0	316608.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf670	-1	GNPS-NIST14-MATCHES.mgf	7461.86				7	0	1.979	263.237	0	CCMSLIB00003135404
